c,Err_koff
0.6940000000000001,0.027118645533141205
0.6960000000000001,0.027072643678160917
0.6980000000000001,0.027026905444126066
0.7000000000000001,0.02698142857142857
0.7020000000000001,0.026936210826210824
0.7040000000000001,0.02689125
0.706,0.026846543909348437
0.708,0.026802090395480226
0.71,0.02675788732394366
0.712,0.026713932584269667
0.714,0.026670224089635854
0.716,0.02662675977653631
0.718,0.026583537604456826
0.72,0.02654055555555555
0.722,0.026497811634349035
0.724,0.026455303867403312
0.726,0.026413030303030306
0.728,0.026370989010989006
0.73,0.02632917808219178
0.732,0.026287595628415296
0.734,0.02624623978201635
0.736,0.026205108695652176
0.738,0.02616420054200542
0.74,0.026123513513513514
0.742,0.02608304582210242
0.744,0.026042795698924728
0.746,0.026002761394101875
0.748,0.025962941176470588
0.75,0.02592333333333333
0.752,0.025883936170212767
0.754,0.025844748010610076
0.756,0.025805767195767194
0.758,0.02576699208443272
0.76,0.02572842105263158
0.762,0.02569005249343832
0.764,0.02565188481675392
0.766,0.025613916449086165
0.768,0.025576145833333327
0.77,0.02553857142857143
0.772,0.025501191709844558
0.774,0.025464005167958652
0.776,0.025427010309278346
0.778,0.025390205655526993
0.78,0.025353589743589738
0.782,0.025317161125319693
0.784,0.025280918367346937
0.786,0.025244860050890584
0.788,0.025208984771573604
0.79,0.025173291139240505
0.792,0.025137777777777773
0.794,0.025102443324937024
0.796,0.0250672864321608
0.798,0.025032305764411022
0.8,0.0249975
0.802,0.024962867830423934
0.804,0.024928407960199003
0.806,0.024894119106699752
0.808,0.02486
0.81,0.02482604938271605
0.812,0.024792266009852213
0.8140000000000001,0.024758648648648643
0.8160000000000001,0.02472519607843137
0.8180000000000001,0.024691907090464545
0.8200000000000001,0.024658780487804878
0.8220000000000001,0.02462581508515815
0.8240000000000001,0.024593009708737863
0.8260000000000001,0.024560363196125905
0.8280000000000001,0.02452787439613526
0.8300000000000001,0.024495542168674694
0.8320000000000001,0.024463365384615382
0.8340000000000001,0.024431342925659467
0.836,0.024399473684210523
0.838,0.024367756563245826
0.84,0.02433619047619047
0.842,0.02430477434679335
0.844,0.024273507109004736
0.846,0.02424238770685579
0.848,0.024211415094339623
0.85,0.024180588235294117
0.852,0.02414990610328638
0.854,0.02411936768149883
0.856,0.02408897196261682
0.858,0.024058717948717948
0.86,0.02402860465116279
0.862,0.02399863109048724
0.864,0.023968796296296297
0.866,0.023939099307159352
0.868,0.023909539170506915
0.87,0.023880114942528737
0.872,0.023850825688073393
0.874,0.023821670480549204
0.876,0.02379264840182648
0.878,0.02376375854214123
0.88,0.023735000000000003
0.882,0.02370637188208617
0.884,0.023677873303167417
0.886,0.02364950338600452
0.888,0.023621261261261257
0.89,0.023593146067415735
0.892,0.02356515695067264
0.894,0.023537293064876955
0.896,0.023509553571428567
0.898,0.02348193763919822
0.9,0.02345444444444444
0.902,0.023427073170731706
0.904,0.023399823008849553
0.906,0.02337269315673289
0.908,0.02334568281938326
0.91,0.023318791208791205
0.912,0.023292017543859646
0.914,0.023265361050328226
0.916,0.023238820960698684
0.918,0.02321239651416122
0.92,0.02318608695652174
0.922,0.023159891540130154
0.924,0.023133809523809522
0.926,0.023107840172786175
0.928,0.023081982758620688
0.93,0.023056236559139784
0.932,0.023030600858369096
0.934,0.023005074946466808
0.936,0.022979658119658117
0.9380000000000001,0.022954349680170575
0.9400000000000001,0.02292914893617021
0.9420000000000001,0.022904055201698515
0.9440000000000001,0.022879067796610166
0.9460000000000001,0.022854186046511633
0.9480000000000001,0.02282940928270042
0.9500000000000001,0.022804736842105263
0.9520000000000001,0.022780168067226884
0.9540000000000001,0.02275570230607966
0.9560000000000001,0.02273133891213389
0.9580000000000001,0.02270707724425887
0.9600000000000001,0.022682916666666664
0.962,0.022658856548856545
0.964,0.022634896265560166
0.966,0.022611035196687366
0.968,0.022587272727272723
0.97,0.02256360824742268
0.972,0.022540041152263376
0.974,0.022516570841889117
0.976,0.022493196721311476
0.978,0.022469918200409
0.98,0.02244673469387755
0.982,0.02242364562118126
0.984,0.022400650406504064
0.986,0.02237774847870182
0.988,0.022354939271255057
0.99,0.022332222222222226
0.992,0.022309596774193544
0.994,0.02228706237424547
0.996,0.02226461847389558
0.998,0.02224226452905811
1.,0.02222
1.002,0.0221978243512974
1.004,0.022175737051792824
1.006,0.02215373757455269
1.008,0.022131825396825393
1.01,0.022109999999999998
1.012,0.022088260869565217
1.014,0.022066607495069033
1.016,0.02204503937007874
1.018,0.022023555992141453
1.02,0.022002156862745096
1.022,0.021980841487279846
1.024,0.021959609374999998
1.026,0.021938460038986352
1.028,0.021917392996108946
1.03,0.021896407766990294
1.032,0.02187550387596899
1.034,0.021854680851063825
1.036,0.021833938223938223
1.038,0.021813275529865127
1.04,0.021792692307692305
1.042,0.02177218809980806
1.044,0.02175176245210728
1.046,0.021731414913957935
1.048,0.021711145038167935
1.05,0.021690952380952377
1.052,0.021670836501901138
1.054,0.02165079696394687
1.056,0.021630833333333332
1.058,0.021610945179584114
1.06,0.021591132075471697
1.062,0.02157139359698682
1.064,0.02155172932330827
1.066,0.02153213883677298
1.068,0.02151262172284644
1.07,0.02149317757009346
1.072,0.021473805970149255
1.074,0.02145450651769087
1.076,0.021435278810408923
1.078,0.021416122448979592
1.08,0.021397037037037034
1.082,0.021378022181146022
1.084,0.021359077490774907
1.086,0.021340202578268876
1.088,0.021321397058823528
1.09,0.02130266055045871
1.092,0.021283992673992672
1.094,0.021265393053016453
1.096,0.02124686131386861
1.098,0.0212283970856102
1.1,0.02121
1.102,0.021191669691470055
1.104,0.021173405797101447
1.106,0.021155207956600357
1.108,0.021137075812274368
1.11,0.02111900900900901
1.112,0.021101007194244605
1.114,0.02108307001795332
1.116,0.021065197132616485
1.118,0.021047388193202145
1.12,0.021029642857142854
1.122,0.021011960784313718
1.124,0.020994341637010677
1.1260000000000001,0.020976785079928954
1.1280000000000001,0.020959290780141842
1.1300000000000001,0.02094185840707964
1.1320000000000001,0.020924487632508836
1.1340000000000001,0.020907178130511468
1.1360000000000001,0.020889929577464786
1.1380000000000001,0.020872741652021087
1.1400000000000001,0.02085561403508772
1.1420000000000001,0.020838546409807354
1.1440000000000001,0.02082153846153846
1.1460000000000001,0.020804589877835948
1.1480000000000001,0.020787700348432053
1.1500000000000001,0.02077086956521739
1.1520000000000001,0.020754097222222222
1.1540000000000001,0.020737383015597917
1.156,0.020720726643598614
1.158,0.020704127806563038
1.16,0.020687586206896553
1.162,0.020671101549053356
1.164,0.020654673539518897
1.166,0.020638301886792453
1.168,0.020621986301369865
1.17,0.020605726495726496
1.172,0.020589522184300338
1.174,0.020573373083475295
1.176,0.020557278911564628
1.178,0.020541239388794565
1.18,0.020525254237288133
1.182,0.020509323181049068
1.184,0.02049344594594595
1.186,0.02047762225969646
1.188,0.02046185185185185
1.19,0.02044613445378151
1.192,0.02043046979865772
1.194,0.020414857621440533
1.196,0.020399297658862874
1.198,0.02038378964941569
1.2,0.020368333333333332
1.202,0.020352928452579033
1.204,0.02033757475083056
1.206,0.020322271973466
1.208,0.02030701986754967
1.21,0.020291818181818178
1.212,0.020276666666666665
1.214,0.02026156507413509
1.216,0.02024651315789474
1.218,0.02023151067323481
1.22,0.02021655737704918
1.222,0.020201653027823237
1.224,0.020186797385620913
1.226,0.020171990212071778
1.228,0.020157231270358303
1.23,0.020142520325203254
1.232,0.020127857142857142
1.234,0.020113241491085898
1.236,0.02009867313915857
1.238,0.020084151857835218
1.24,0.020069677419354844
1.242,0.02005524959742351
1.244,0.020040868167202568
1.246,0.02002653290529695
1.248,0.02001224358974359
1.25,0.019998
1.252,0.019983801916932907
1.254,0.019969649122807017
1.256,0.01995554140127389
1.258,0.01994147853736089
1.26,0.019927460317460313
1.262,0.01991348652931854
1.264,0.01989955696202532
1.266,0.01988567140600316
1.268,0.019871829652996845
1.27,0.01985803149606299
1.272,0.01984427672955975
1.274,0.01983056514913658
1.276,0.019816896551724136
1.278,0.019803270735524254
1.28,0.0197896875
1.282,0.019776146645865834
1.284,0.019762647975077877
1.286,0.01974919129082426
1.288,0.019735776397515527
1.29,0.01972240310077519
1.292,0.019709071207430335
1.294,0.01969578052550232
1.296,0.019682530864197533
1.298,0.0196693220338983
1.3,0.01965615384615384
1.302,0.019643026113671275
1.304,0.01962993865030675
1.306,0.01961689127105666
1.308,0.019603883792048925
1.31,0.01959091603053435
1.312,0.01957798780487805
1.314,0.019565098934550988
1.316,0.019552249240121576
1.318,0.019539438543247342
1.32,0.019526666666666668
1.322,0.019513933434190618
1.324,0.01950123867069486
1.326,0.019488582202111613
1.328,0.019475963855421684
1.33,0.019463383458646615
1.332,0.01945084084084084
1.334,0.01943833583208396
1.336,0.019425868263473055
1.338,0.019413437967115095
1.34,0.0194010447761194
1.342,0.019388688524590164
1.344,0.019376369047619045
1.346,0.019364086181277856
1.348,0.019351839762611272
1.35,0.01933962962962963
1.352,0.019327455621301774
1.354,0.019315317577548
1.356,0.019303215339233036
1.358,0.019291148748159053
1.36,0.01927911764705882
1.362,0.019267121879588837
1.364,0.019255161290322575
1.366,0.019243235724743776
1.368,0.019231345029239764
1.37,0.01921948905109489
1.372,0.01920766763848396
1.374,0.019195880640465793
1.3760000000000001,0.019184127906976742
1.3780000000000001,0.019172409288824382
1.3800000000000001,0.019160724637681155
1.3820000000000001,0.019149073806078148
1.3840000000000001,0.019137456647398843
1.3860000000000001,0.019125873015873013
1.3880000000000001,0.019114322766570605
1.3900000000000001,0.01910280575539568
1.3920000000000001,0.01909132183908046
1.3940000000000001,0.01907987087517934
1.3960000000000001,0.01906845272206303
1.3980000000000001,0.019057067238912734
1.4000000000000001,0.019045714285714284
1.4020000000000001,0.019034393723252496
1.4040000000000001,0.019023105413105413
1.4060000000000001,0.01901184921763869
1.4080000000000001,0.019000625
1.41,0.018989432624113477
1.412,0.01897827195467422
1.414,0.018967142857142856
1.416,0.018956045197740114
1.418,0.018944978843441467
1.42,0.018933943661971833
1.422,0.018922939521800276
1.424,0.018911966292134832
1.426,0.018901023842917253
1.428,0.018890112044817928
1.43,0.018879230769230766
1.432,0.018868379888268155
1.434,0.01885755927475593
1.436,0.018846768802228412
1.438,0.018836008344923504
1.44,0.018825277777777774
1.442,0.018814576976421638
1.444,0.018803905817174515
1.446,0.018793264177040105
1.448,0.018782651933701655
1.45,0.018772068965517242
1.452,0.01876151515151515
1.454,0.018750990371389272
1.456,0.018740494505494504
1.458,0.01873002743484225
1.46,0.01871958904109589
1.462,0.018709179206566347
1.464,0.018698797814207645
1.466,0.01868844474761255
1.468,0.018678119891008177
1.47,0.0186678231292517
1.472,0.018657554347826087
1.474,0.01864731343283582
1.476,0.018637100271002707
1.478,0.018626914749661702
1.48,0.018616756756756756
1.482,0.018606626180836708
1.484,0.018596522911051207
1.486,0.0185864468371467
1.488,0.018576397849462363
1.49,0.018566375838926175
1.492,0.018556380697050935
1.494,0.018546412315930384
1.496,0.018536470588235293
1.498,0.018526555407209613
1.5,0.018516666666666667
1.502,0.018506804260985353
1.504,0.018496968085106383
1.506,0.018487158034528554
1.508,0.01847737400530504
1.51,0.018467615894039734
1.512,0.018457883597883598
1.514,0.018448177014531043
1.516,0.018438496042216358
1.518,0.018428840579710143
1.52,0.018419210526315788
1.522,0.018409605781865967
1.524,0.01840002624671916
1.526,0.018390471821756224
1.528,0.01838094240837696
1.53,0.018371437908496734
1.532,0.01836195822454308
1.534,0.01835250325945241
1.536,0.018343072916666665
1.538,0.018333667100130038
1.54,0.018324285714285713
1.542,0.01831492866407263
1.544,0.01830559585492228
1.546,0.018296287192755497
1.548,0.018287002583979327
1.55,0.018277741935483868
1.552,0.01826850515463917
1.554,0.01825929214929215
1.556,0.018250102827763497
1.558,0.018240937098844674
1.56,0.01823179487179487
1.562,0.018222676056338028
1.564,0.018213580562659846
1.566,0.018204508301404854
1.568,0.018195459183673466
1.57,0.01818643312101911
1.572,0.018177430025445293
1.574,0.01816844980940279
1.576,0.018159492385786805
1.578,0.01815055766793409
1.58,0.01814164556962025
1.582,0.01813275600505689
1.584,0.018123888888888887
1.586,0.01811504413619168
1.588,0.01810622166246851
1.59,0.018097421383647797
1.592,0.018088643216080398
1.594,0.018079887076537012
1.596,0.018071152882205514
1.598,0.01806244055068836
1.6,0.01805375
1.602,0.018045081148564297
1.604,0.01803643391521197
1.606,0.01802780821917808
1.608,0.0180192039800995
1.61,0.018010621118012424
1.612,0.018002059553349874
1.614,0.017993519206939278
1.616,0.017984999999999998
1.618,0.017976501854140913
1.62,0.017968024691358025
1.622,0.017959568434032055
1.624,0.017951133004926106
1.6260000000000001,0.017942718327183273
1.6280000000000001,0.017934324324324322
1.6300000000000001,0.017925950920245397
1.6320000000000001,0.017917598039215683
1.6340000000000001,0.017909265605875153
1.6360000000000001,0.017900953545232273
1.6380000000000001,0.01789266178266178
1.6400000000000001,0.01788439024390244
1.6420000000000001,0.01787613885505481
1.6440000000000001,0.017867907542579074
1.6460000000000001,0.017859696233292827
1.6480000000000001,0.017851504854368934
1.6500000000000001,0.017843333333333333
1.6520000000000001,0.017835181598062952
1.6540000000000001,0.01782704957678355
1.6560000000000001,0.017818937198067628
1.6580000000000001,0.017810844390832328
1.6600000000000001,0.017802771084337345
1.6620000000000001,0.01779471720818291
1.6640000000000001,0.017786682692307692
1.6660000000000001,0.017778667466986794
1.668,0.017770671462829735
1.67,0.017762694610778444
1.672,0.017754736842105264
1.674,0.01774679808841099
1.676,0.017738878281622912
1.678,0.017730977353992847
1.68,0.017723095238095232
1.682,0.017715231866825207
1.684,0.017707387173396674
1.686,0.017699561091340448
1.688,0.017691753554502365
1.69,0.017683964497041422
1.692,0.017676193853427894
1.694,0.017668441558441557
1.696,0.01766070754716981
1.698,0.017652991755005887
1.7,0.017645294117647058
1.702,0.01763761457109283
1.704,0.017629953051643193
1.706,0.017622309495896833
1.708,0.017614683840749414
1.71,0.017607076023391812
1.712,0.01759948598130841
1.714,0.017591913652275377
1.716,0.017584358974358973
1.718,0.017576821885913856
1.72,0.017569302325581394
1.722,0.017561800232288035
1.724,0.017554315545243622
1.726,0.017546848203939744
1.728,0.017539398148148148
1.73,0.017531965317919077
1.732,0.017524549653579673
1.734,0.017517151095732413
1.736,0.017509769585253458
1.738,0.017502405063291135
1.74,0.01749505747126437
1.742,0.017487726750861077
1.744,0.017480412844036695
1.746,0.0174731156930126
1.748,0.017465835240274605
1.75,0.017458571428571424
1.752,0.01745132420091324
1.754,0.017444093500570124
1.756,0.017436879271070616
1.758,0.017429681456200226
1.76,0.0174225
1.762,0.017415334846765038
1.764,0.017408185941043083
1.766,0.01740105322763307
1.768,0.017393936651583706
1.77,0.01738683615819209
1.772,0.01737975169300226
1.774,0.01737268320180383
1.776,0.01736563063063063
1.778,0.017358593925759284
1.78,0.01735157303370787
1.782,0.017344567901234568
1.784,0.017337578475336318
1.786,0.01733060470324748
1.788,0.01732364653243848
1.79,0.017316703910614524
1.792,0.01730977678571428
1.794,0.017302865105908585
1.796,0.01729596881959911
1.798,0.01728908787541713
1.8,0.01728222222222222
1.802,0.017275371809100996
1.804,0.01726853658536585
1.806,0.017261716500553706
1.808,0.017254911504424778
1.81,0.017248121546961325
1.812,0.017241346578366446
1.814,0.01723458654906284
1.816,0.01722784140969163
1.818,0.01722111111111111
1.82,0.0172143956043956
1.822,0.017207694840834245
1.824,0.017201008771929822
1.826,0.01719433734939759
1.828,0.017187680525164114
1.83,0.017181038251366118
1.832,0.01717441048034934
1.834,0.017167797164667393
1.836,0.01716119825708061
1.838,0.01715461371055495
1.84,0.017148043478260867
1.842,0.017141487513572203
1.844,0.017134945770065076
1.846,0.017128418201516792
1.848,0.01712190476190476
1.85,0.017115405405405404
1.852,0.017108920086393087
1.854,0.01710244875943905
1.856,0.01709599137931034
1.858,0.017089547900968786
1.86,0.017083118279569893
1.862,0.01707670247046187
1.864,0.01707030042918455
1.866,0.01706391211146838
1.868,0.017057537473233405
1.87,0.017051176470588233
1.872,0.017044829059829056
1.874,0.017038495197438632
1.8760000000000001,0.017032174840085287
1.8780000000000001,0.01702586794462194
1.8800000000000001,0.017019574468085105
1.8820000000000001,0.01701329436769394
1.8840000000000001,0.017007027600849257
1.8860000000000001,0.017000774125132553
1.8880000000000001,0.016994533898305082
1.8900000000000001,0.016988306878306877
1.8920000000000001,0.016982093023255818
1.8940000000000001,0.01697589229144667
1.8960000000000001,0.016969704641350208
1.8980000000000001,0.016963530031612224
1.9000000000000001,0.01695736842105263
1.9020000000000001,0.01695121976866456
1.9040000000000001,0.01694508403361344
1.9060000000000001,0.016938961175236092
1.9080000000000001,0.016932851153039833
1.9100000000000001,0.01692675392670157
1.9120000000000001,0.016920669456066947
1.9140000000000001,0.016914597701149423
1.9160000000000001,0.016908538622129432
1.9180000000000001,0.016902492179353492
1.9200000000000002,0.01689645833333333
1.922,0.016890437044745056
1.924,0.016884428274428275
1.926,0.016878431983385258
1.928,0.016872448132780084
1.93,0.016866476683937825
1.932,0.016860517598343686
1.934,0.016854570837642194
1.936,0.016848636363636364
1.938,0.01684271413828689
1.94,0.01683680412371134
1.942,0.016830906282183318
1.944,0.016825020576131687
1.946,0.01681914696813977
1.948,0.01681328542094456
1.95,0.0168074358974359
1.952,0.016801598360655735
1.954,0.016795772773797336
1.956,0.016789959100204498
1.958,0.016784157303370784
1.96,0.016778367346938772
1.962,0.016772589194699285
1.964,0.01676682281059063
1.966,0.016761068158697868
1.968,0.016755325203252035
1.97,0.01674959390862944
1.972,0.016743874239350913
1.974,0.016738166160081055
1.976,0.01673246963562753
1.978,0.016726784630940343
1.98,0.01672111111111111
1.982,0.016715449041372347
1.984,0.016709798387096773
1.986,0.016704159113796576
1.988,0.016698531187122733
1.99,0.01669291457286432
1.992,0.01668730923694779
1.994,0.016681715145436305
1.996,0.016676132264529055
1.998,0.016670560560560564
2.,0.016665
2.002,0.016659450549450554
2.004,0.0166539121756487
2.006,0.016648384845463608
2.008,0.016642868525896415
2.01,0.0166373631840796
2.012,0.016631868787276342
2.014,0.016626385302879843
2.016,0.016620912698412697
2.018,0.016615450941526264
2.02,0.01661
2.022,0.016604559841740852
2.024,0.01659913043478261
2.026,0.016593711747285293
2.028,0.01658830374753452
2.03,0.01658290640394089
2.032,0.016577519685039368
2.034,0.016572143559488692
2.036,0.016566777996070727
2.038,0.01656142296368989
