n,koff
645.,1.426356589147287
646.,1.4241486068111455
647.,1.4219474497681608
648.,1.4197530864197532
649.,1.4175654853620956
650.,1.4153846153846155
651.,1.41321044546851
652.,1.4110429447852761
653.,1.4088820826952526
654.,1.4067278287461773
655.,1.4045801526717556
656.,1.4024390243902438
657.,1.400304414003044
658.,1.3981762917933132
659.,1.3960546282245827
660.,1.393939393939394
661.,1.3918305597579426
662.,1.3897280966767371
663.,1.38763197586727
664.,1.3855421686746987
665.,1.3834586466165413
666.,1.3813813813813813
667.,1.3793103448275863
668.,1.377245508982036
669.,1.3751868460388639
670.,1.373134328358209
671.,1.3710879284649777
672.,1.369047619047619
673.,1.3670133729569094
674.,1.3649851632047478
675.,1.362962962962963
676.,1.3609467455621302
677.,1.3589364844903988
678.,1.3569321533923304
679.,1.3549337260677468
680.,1.3529411764705883
681.,1.3509544787077827
682.,1.348973607038123
683.,1.3469985358711567
684.,1.345029239766082
685.,1.3430656934306568
686.,1.3411078717201166
687.,1.339155749636099
688.,1.3372093023255813
689.,1.3352685050798259
690.,1.3333333333333333
691.,1.3314037626628075
692.,1.329479768786127
693.,1.3275613275613276
694.,1.3256484149855907
695.,1.3237410071942446
696.,1.3218390804597702
697.,1.3199426111908177
698.,1.3180515759312321
699.,1.3161659513590844
700.,1.3142857142857143
701.,1.3124108416547788
702.,1.3105413105413106
703.,1.3086770981507823
704.,1.3068181818181819
705.,1.3049645390070923
706.,1.3031161473087818
707.,1.3012729844413014
708.,1.2994350282485876
709.,1.2976022566995769
710.,1.295774647887324
711.,1.2939521800281295
712.,1.2921348314606742
713.,1.2903225806451613
714.,1.288515406162465
715.,1.2867132867132867
716.,1.2849162011173185
717.,1.2831241283124128
718.,1.2813370473537604
719.,1.2795549374130737
720.,1.2777777777777777
721.,1.2760055478502081
722.,1.2742382271468145
723.,1.272475795297372
724.,1.270718232044199
725.,1.2689655172413794
726.,1.2672176308539944
727.,1.265474552957359
728.,1.2637362637362637
729.,1.262002743484225
730.,1.2602739726027397
731.,1.2585499316005473
732.,1.2568306010928962
733.,1.2551159618008185
734.,1.2534059945504088
735.,1.251700680272109
736.,1.25
737.,1.2483039348710991
738.,1.2466124661246611
739.,1.2449255751014885
740.,1.2432432432432432
741.,1.2415654520917678
742.,1.2398921832884098
743.,1.2382234185733514
744.,1.2365591397849462
745.,1.2348993288590604
746.,1.2332439678284182
747.,1.2315930388219545
748.,1.2299465240641712
749.,1.2283044058744994
750.,1.2266666666666666
751.,1.2250332889480693
752.,1.2234042553191489
753.,1.2217795484727756
754.,1.220159151193634
755.,1.218543046357616
756.,1.216931216931217
757.,1.215323645970938
758.,1.2137203166226913
759.,1.2121212121212122
760.,1.2105263157894737
761.,1.2089356110381078
762.,1.2073490813648293
763.,1.2057667103538663
764.,1.2041884816753927
765.,1.2026143790849673
766.,1.2010443864229765
767.,1.199478487614081
768.,1.1979166666666667
769.,1.1963589076723018
770.,1.1948051948051948
771.,1.1932555123216602
772.,1.1917098445595855
773.,1.1901681759379044
774.,1.1886304909560723
775.,1.1870967741935483
776.,1.1855670103092784
777.,1.184041184041184
778.,1.1825192802056554
779.,1.1810012836970476
780.,1.1794871794871795
781.,1.17797695262484
782.,1.1764705882352942
783.,1.1749680715197957
784.,1.1734693877551021
785.,1.1719745222929936
786.,1.1704834605597965
787.,1.1689961880559085
788.,1.16751269035533
789.,1.1660329531051965
790.,1.1645569620253164
791.,1.1630847029077118
792.,1.1616161616161615
793.,1.1601513240857504
794.,1.1586901763224182
795.,1.1572327044025157
796.,1.1557788944723617
797.,1.1543287327478042
798.,1.1528822055137844
799.,1.1514392991239049
800.,1.15
801.,1.1485642946317103
802.,1.14713216957606
803.,1.145703611457036
804.,1.144278606965174
805.,1.1428571428571428
806.,1.1414392059553349
807.,1.1400247831474597
808.,1.1386138613861385
809.,1.1372064276885043
810.,1.1358024691358024
811.,1.1344019728729964
812.,1.1330049261083743
813.,1.1316113161131611
814.,1.1302211302211302
815.,1.1288343558282208
816.,1.1274509803921569
817.,1.1260709914320686
818.,1.1246943765281174
819.,1.1233211233211233
820.,1.1219512195121952
821.,1.1205846528623629
822.,1.119221411192214
823.,1.117861482381531
824.,1.116504854368932
825.,1.1151515151515152
826.,1.1138014527845037
827.,1.1124546553808947
828.,1.1111111111111112
829.,1.1097708082026538
830.,1.108433734939759
831.,1.1070998796630565
832.,1.1057692307692308
833.,1.1044417767106842
834.,1.1031175059952039
835.,1.1017964071856288
836.,1.1004784688995215
837.,1.099163679808841
838.,1.097852028639618
839.,1.096543504171633
840.,1.0952380952380953
841.,1.093935790725327
842.,1.0926365795724466
843.,1.0913404507710558
844.,1.0900473933649288
845.,1.0887573964497042
846.,1.0874704491725768
847.,1.0861865407319953
848.,1.0849056603773586
849.,1.083627797408716
850.,1.0823529411764705
851.,1.0810810810810811
852.,1.07981220657277
853.,1.078546307151231
854.,1.0772833723653397
855.,1.0760233918128654
856.,1.074766355140187
857.,1.073512252042007
858.,1.0722610722610724
859.,1.071012805587893
860.,1.069767441860465
861.,1.0685249709639955
862.,1.0672853828306264
863.,1.0660486674391656
864.,1.0648148148148149
865.,1.0635838150289016
866.,1.0623556581986142
867.,1.0611303344867358
868.,1.0599078341013826
869.,1.0586881472957423
870.,1.0574712643678161
871.,1.0562571756601606
872.,1.055045871559633
873.,1.0538373424971363
874.,1.0526315789473684
875.,1.0514285714285714
876.,1.0502283105022832
877.,1.0490307867730901
878.,1.0478359908883828
879.,1.0466439135381116
880.,1.0454545454545454
881.,1.0442678774120318
882.,1.0430839002267573
883.,1.0419026047565119
884.,1.0407239819004526
885.,1.03954802259887
886.,1.0383747178329572
887.,1.0372040586245772
888.,1.0360360360360361
889.,1.0348706411698538
890.,1.0337078651685394
891.,1.0325476992143658
892.,1.031390134529148
893.,1.0302351623740202
894.,1.029082774049217
895.,1.0279329608938548
896.,1.0267857142857142
897.,1.0256410256410255
898.,1.024498886414254
899.,1.0233592880978866
900.,1.0222222222222221
901.,1.021087680355161
902.,1.0199556541019956
903.,1.0188261351052048
904.,1.0176991150442478
905.,1.0165745856353592
906.,1.0154525386313467
907.,1.014332965821389
908.,1.013215859030837
909.,1.012101210121012
910.,1.010989010989011
911.,1.0098792535675083
912.,1.0087719298245614
913.,1.0076670317634173
914.,1.0065645514223194
915.,1.005464480874317
916.,1.0043668122270741
917.,1.0032715376226826
918.,1.0021786492374727
919.,1.001088139281828
920.,1.
921.,0.998914223669924
922.,0.9978308026030369
923.,0.9967497291440953
924.,0.9956709956709957
925.,0.9945945945945946
926.,0.9935205183585313
927.,0.9924487594390508
928.,0.9913793103448276
929.,0.9903121636167922
930.,0.989247311827957
931.,0.9881847475832438
932.,0.9871244635193133
933.,0.9860664523043944
934.,0.9850107066381156
935.,0.983957219251337
936.,0.9829059829059829
937.,0.9818569903948773
938.,0.9808102345415778
939.,0.979765708200213
940.,0.9787234042553191
941.,0.9776833156216791
942.,0.9766454352441614
943.,0.975609756097561
944.,0.9745762711864406
945.,0.9735449735449735
946.,0.9725158562367865
947.,0.9714889123548046
948.,0.9704641350210971
949.,0.9694415173867229
950.,0.968421052631579
951.,0.9674027339642481
952.,0.9663865546218487
953.,0.9653725078698846
954.,0.9643605870020965
955.,0.9633507853403142
956.,0.9623430962343096
957.,0.9613375130616509
958.,0.9603340292275574
959.,0.959332638164755
960.,0.9583333333333334
961.,0.9573361082206036
962.,0.9563409563409564
963.,0.9553478712357217
964.,0.9543568464730291
965.,0.9533678756476683
966.,0.9523809523809523
967.,0.9513960703205792
968.,0.9504132231404959
969.,0.9494324045407637
970.,0.9484536082474226
971.,0.9474768280123584
972.,0.9465020576131687
973.,0.9455292908530318
974.,0.944558521560575
975.,0.9435897435897436
976.,0.9426229508196722
977.,0.9416581371545547
978.,0.9406952965235174
979.,0.9397344228804902
980.,0.9387755102040817
981.,0.9378185524974516
982.,0.9368635437881874
983.,0.9359104781281791
984.,0.9349593495934959
985.,0.934010152284264
986.,0.9330628803245437
987.,0.9321175278622087
988.,0.9311740890688259
989.,0.9302325581395349
990.,0.9292929292929293
991.,0.9283551967709385
992.,0.9274193548387096
993.,0.9264853977844915
994.,0.9255533199195171
995.,0.9246231155778895
996.,0.9236947791164659
997.,0.9227683049147443
998.,0.9218436873747495
