c,<n>/kpt
2.461,0.14094267224099424
2.471,0.14143437696754624
2.481,0.1419255191350609
2.491,0.14241609970842148
2.501,0.14290611965030567
2.511,0.1433955799211924
2.521,0.1438844814793676
2.531,0.14437282528093093
2.541,0.1448606122798016
2.551,0.14534784342772494
2.561,0.1458345196742782
2.5709999999999997,0.14632064196687722
2.581,0.14680621125078208
2.5909999999999997,0.14729122846910347
2.601,0.14777569456280892
2.6109999999999998,0.14825961047072853
2.621,0.1487429771295613
2.631,0.14922579547388123
2.641,0.1497080664361431
2.651,0.15018979094668858
2.661,0.15067096993375234
2.671,0.15115160432346783
2.681,0.1516316950398733
2.691,0.15211124300491774
2.701,0.15259024913846675
2.711,0.15306871435830838
2.721,0.15354663958015913
2.731,0.1540240257176696
2.741,0.1545008736824305
2.751,0.15497718438397837
2.761,0.15545295872980125
2.771,0.15592819762534466
2.781,0.1564029019740172
2.791,0.15687707267719633
2.801,0.157350710634234
2.811,0.15782381674246254
2.8209999999999997,0.15829639189719993
2.831,0.1587684369917559
2.8409999999999997,0.15923995291743734
2.851,0.15971094056355387
2.8609999999999998,0.16018140081742344
2.871,0.16065133456437805
2.881,0.16112074268776913
2.891,0.16158962606897323
2.901,0.16205798558739734
2.911,0.1625258221204846
2.921,0.16299313654371966
2.931,0.1634599297306341
2.941,0.16392620255281198
2.951,0.16439195587989527
2.961,0.16485719057958909
2.971,0.16532190751766737
2.981,0.16578610755797787
2.991,0.16624979156244787
3.001,0.16671296039108938
3.011,0.16717561490200433
3.021,0.16763775595139002
3.031,0.16809938439354447
3.041,0.16856050108087137
3.051,0.16902110686388566
3.061,0.16948120259121865
3.071,0.16994078910962315
3.081,0.17039986726397874
3.0909999999999997,0.170858437897297
3.101,0.17131650185072647
3.1109999999999998,0.17177405996355805
3.121,0.17223111307322997
3.131,0.1726876620153328
3.141,0.173143707623615
3.151,0.17359925072998733
3.161,0.17405429216452842
3.171,0.17450883275548948
3.181,0.17496287332929983
3.191,0.17541641471057112
3.201,0.17586945772210316
3.211,0.17632200318488825
3.221,0.1767740519181165
3.231,0.1772256047391805
3.241,0.17767666246368072
3.251,0.17812722590542981
3.261,0.17857729587645804
3.271,0.17902687318701768
3.281,0.17947595864558832
3.291,0.17992455305888141
3.301,0.18037265723184526
3.311,0.18082027196766967
3.321,0.18126739806779107
3.331,0.1817140363318968
3.3409999999999997,0.18216018755793031
3.351,0.1826058525420958
3.3609999999999998,0.1830510320788628
3.371,0.18349572696097108
3.381,0.18393993797943525
3.391,0.18438366592354957
3.401,0.18482691158089234
3.411,0.18526967573733094
3.421,0.1857119591770262
3.431,0.18615376268243716
3.441,0.18659508703432567
3.451,0.18703593301176089
3.461,0.18747630139212393
3.471,0.18791619295111253
3.481,0.18835560846274554
3.491,0.18879454869936727
3.501,0.1892330144316523
3.511,0.18967100642861
3.521,0.1901085254575887
3.531,0.19054557228428037
3.541,0.1909821476727253
3.551,0.19141825238531615
3.561,0.1918538871828026
3.571,0.19228905282429593
3.581,0.19272375006727305
3.5909999999999997,0.19315797966758108
3.601,0.19359174237944196
3.6109999999999998,0.19402503895545645
3.621,0.19445787014660862
3.631,0.1948902367022704
3.641,0.19532213937020548
3.651,0.1957535788965739
3.661,0.19618455602593646
3.671,0.19661507150125865
3.681,0.1970451260639152
3.691,0.19747472045369427
3.701,0.19790385540880168
3.711,0.19833253166586498
3.721,0.19876074995993806
3.731,0.19918851102450486
3.741,0.1996158155914839
3.751,0.20004266439123247
3.761,0.2004690581525505
3.771,0.20089499760268498
3.781,0.20132048346733403
3.791,0.20174551647065087
3.801,0.20217009733524813
3.811,0.2025942267822019
3.821,0.20301790553105573
3.831,0.20344113429982474
3.8409999999999997,0.20386391380499974
3.851,0.2042862447615511
3.8609999999999998,0.204708127882933
3.871,0.20512956388108738
3.881,0.20555055346644777
3.891,0.20597109734794344
3.901,0.20639119623300356
3.911,0.20681085082756068
3.921,0.20723006183605516
3.931,0.2076488299614389
3.941,0.20806715590517924
3.951,0.20848504036726292
3.961,0.2089024840462001
3.971,0.209319487639028
3.981,0.20973605184131497
3.991,0.21015217734716446
4.001,0.2105678648492185
4.011,0.21098311503866182
4.021000000000001,0.21139792860522585
4.031000000000001,0.21181230623719194
4.041,0.21222624862139594
4.051,0.21263975644323135
4.061000000000001,0.21305283038665343
4.071000000000001,0.2134654711341828
4.081,0.21387767936690952
4.091,0.21428945576449637
4.101,0.21470080100518293
4.111000000000001,0.21511171576578936
4.121,0.2155222007217196
4.131,0.21593225654696566
4.141,0.21634188391411105
4.151000000000001,0.2167510834943345
4.1610000000000005,0.2171598559574135
4.171,0.21756820197172816
4.181,0.21797612220426463
4.191000000000001,0.21838361732061906
4.2010000000000005,0.21879068798500081
4.211,0.21919733486023635
4.221,0.21960355860777273
4.231000000000001,0.22000935988768136
4.2410000000000005,0.22041473935866124
4.251,0.2208196976780427
4.261,0.2212242355017912
4.271000000000001,0.22162835348451043
4.281000000000001,0.2220320522794461
4.291,0.22243533253848946
4.301,0.2228381949121807
4.311000000000001,0.2232406400497126
4.321000000000001,0.22364266859893384
4.331,0.22404428120635253
4.341,0.22444547851713972
4.351000000000001,0.2248462611751331
4.361000000000001,0.22524662982283974
4.371,0.2256465851014403
4.381,0.22604612765079202
4.391,0.22644525810943222
4.401000000000001,0.22684397711458174
4.4110000000000005,0.22724228530214827
4.421,0.22764018330672986
4.431,0.22803767176161804
4.441000000000001,0.22843475129880153
4.4510000000000005,0.22883142254896924
4.461,0.2292276861415138
4.471,0.22962354270453492
4.481000000000001,0.2300189928648427
4.4910000000000005,0.2304140372479606
4.501,0.23080867647812933
4.511,0.2312029111783097
4.521000000000001,0.23159674197018598
4.531000000000001,0.23199016947416928
4.541,0.23238319430940077
4.551,0.2327758170937548
4.561000000000001,0.23316803844384237
4.571000000000001,0.23355985897501405
4.581,0.23395127930136358
4.591,0.2343423000357307
4.601000000000001,0.23473292178970465
4.611000000000001,0.23512314517362706
4.621,0.2355129707965955
4.631,0.23590239926646633
4.641,0.23629143118985793
4.651000000000001,0.23668006717215415
4.6610000000000005,0.23706830781750676
4.671,0.23745615372883944
4.681,0.23784360550785022
4.691000000000001,0.238230663755015
4.7010000000000005,0.23861732906959038
4.711,0.239003602049617
4.721,0.2393894832919223
4.731000000000001,0.23977497339212406
4.7410000000000005,0.240160072944633
4.751,0.24054478254265607
4.761,0.24092910277819946
4.771000000000001,0.24131303424207176
4.781000000000001,0.2416965775238866
4.791,0.24207973321206613
4.801,0.24246250189384372
4.811000000000001,0.2428448841552673
4.821000000000001,0.24322688058120176
4.831,0.24360849175533256
4.841,0.24398971826016833
4.851000000000001,0.24437056067704396
4.861000000000001,0.24475101958612358
4.871,0.24513109556640333
4.881,0.24551078919571448
4.891,0.24589010105072642
4.901000000000001,0.24626903170694944
4.9110000000000005,0.2466475817387374
4.921,0.2470257517192912
4.931,0.24740354222066127
4.941000000000001,0.24778095381375057
4.9510000000000005,0.2481579870683174
4.961,0.24853464255297833
4.971,0.24891092083521107
4.981000000000001,0.2492868224813573
4.9910000000000005,0.24966234805662552
5.001,0.25003749812509374
5.011,0.25041227324971266
5.021000000000001,0.25078667399230814
5.031000000000001,0.251160700913584
5.041,0.2515343545731251
5.051,0.25190763552940004
5.061000000000001,0.2522805443397637
5.071000000000001,0.2526530815604604
5.081,0.25302524774662616
5.091,0.2533970434522921
5.101000000000001,0.2537684692303866
5.111000000000001,0.25413952563273834
5.121,0.25451021321007905
5.131,0.2548805325120461
5.141,0.25525048408718537
5.151000000000001,0.2556200684829537
5.1610000000000005,0.255989286245722
5.171,0.2563581379207774
5.181,0.2567266240523265
5.191000000000001,0.2570947451834976
5.2010000000000005,0.25746250185634373
5.211,0.257829894611845
5.221,0.25819692398991145
5.231000000000001,0.25856359052938566
5.2410000000000005,0.258929894768045
5.251,0.2592958372426053
5.261,0.2596614184887222
5.271000000000001,0.2600266390409946
5.281000000000001,0.2603914994329668
5.291,0.26075600019713174
5.301,0.2611201418649328
5.311000000000001,0.26148392496676676
5.321000000000001,0.2618473500319866
5.331,0.2622104175889037
5.341,0.2625731281647903
5.351000000000001,0.26293548228588276
5.361000000000001,0.2632974804773832
5.371,0.26365912326346275
5.381,0.26402041116726366
5.391,0.2643813447109019
5.401000000000001,0.26474192441546984
5.4110000000000005,0.26510215080103866
5.421,0.26546202438666083
5.431,0.2658215456903725
5.441000000000001,0.26618071522919623
5.4510000000000005,0.26653953351914333
5.461,0.2668980010752162
5.471,0.2672561184114112
5.481000000000001,0.26761388604072067
5.4910000000000005,0.2679713044751354
5.501,0.2683283742256475
5.511,0.2686850958022524
5.521000000000001,0.2690414697139516
5.531000000000001,0.2693974964687546
5.541,0.2697531765736819
5.551,0.27010851053476714
5.561000000000001,0.2704634988570595
5.571000000000001,0.27081814204462595
5.581,0.2711724406005539
5.591,0.2715263950269535
5.601000000000001,0.2718800058249599
5.611000000000001,0.27223327349473586
5.621,0.27258619853547356
5.631,0.27293878144539774
5.641,0.27329102272176736
5.651000000000001,0.27364292286087843
5.6610000000000005,0.27399448235806595
5.671,0.27434570170770645
5.681,0.27469658140322034
5.691000000000001,0.27504712193707415
5.7010000000000005,0.2753973238007826
5.711,0.2757471874849114
5.721,0.2760967134790792
5.731000000000001,0.27644590227195986
5.7410000000000005,0.2767947543512849
5.751,0.27714327020384566
5.761,0.27749145031549544
5.771000000000001,0.2778392951711521
5.781000000000001,0.2781868052548001
5.791,0.27853398104949256
5.801,0.27888082303735395
5.811000000000001,0.279227331699582
5.821000000000001,0.2795735075164497
5.831,0.27991935096730836
5.841,0.2802648625305888
5.851000000000001,0.2806100426838042
5.861000000000001,0.28095489190355216
5.871,0.2812994106655167
5.881,0.28164359944447104
5.891,0.2819874587142789
5.901000000000001,0.28233098894789727
5.9110000000000005,0.28267419061737836
5.921,0.28301706419387224
5.931,0.2833596101476279
5.941000000000001,0.2837018289479968
5.9510000000000005,0.28404372106343373
5.961,0.28438528696149995
5.971,0.2847265271088646
5.981000000000001,0.2850674419713074
5.9910000000000005,0.2854080320137202
6.001,0.28574829770010957
6.011,0.2860882394935986
6.021000000000001,0.2864278578564293
6.031000000000001,0.2867671532499643
6.041,0.2871061261346894
6.051,0.2874447769702152
6.061000000000001,0.2877831062152794
6.071000000000001,0.28812111432774906
6.081,0.2884588017646222
6.091,0.2887961689820302
6.101000000000001,0.2891332164352401
6.111000000000001,0.2894699445786557
6.121,0.2898063538658208
6.131,0.29014244474942025
6.141000000000001,0.2904782176812829
6.151000000000001,0.29081367311238243
6.1610000000000005,0.2911488114928406
6.171,0.2914836332719286
6.181,0.29181813889806907
6.191000000000001,0.29215232881883824
6.2010000000000005,0.2924862034809679
6.211,0.2928197633303474
6.221,0.29315300881202583
6.231000000000001,0.2934859403702134
6.2410000000000005,0.29381855844828403
6.251,0.29415086348877695
6.261,0.2944828559333992
6.271000000000001,0.2948145362230266
6.281000000000001,0.2951459047977069
6.291,0.29547696209666063
6.301,0.2958077085582837
6.311000000000001,0.2961381446201493
6.321000000000001,0.2964682707190095
6.331,0.29679808729079743
6.341,0.2971275947706293
6.351000000000001,0.297456793592806
6.361000000000001,0.29778568419081514
6.371,0.29811426699733284
6.381,0.2984425424442262
6.391000000000001,0.2987705109625543
6.401000000000001,0.29909817298257096
6.4110000000000005,0.29942552893372565
6.421,0.2997525792446665
6.431,0.3000793243432411
6.441000000000001,0.30040576465649926
6.4510000000000005,0.30073190061069416
6.461,0.30105773263128466
6.471,0.30138326114293695
6.481000000000001,0.3017084865695266
6.4910000000000005,0.30203340933413986
6.501,0.3023580298590763
6.511,0.30268234856585
6.521000000000001,0.3030063658751917
6.531000000000001,0.3033300822070503
6.541,0.30365349798059516
6.551,0.30397661361421746
6.561000000000001,0.30429942952553224
6.571000000000001,0.3046219461313801
6.581,0.30494416384782913
6.591,0.30526608309017644
6.601000000000001,0.30558770427295034
6.611000000000001,0.3059090278099116
6.621,0.3062300541140558
6.631,0.3065507835976146
6.641000000000001,0.30687121667205763
6.651000000000001,0.30719135374809475
6.6610000000000005,0.30751119523567705
6.671,0.30783074154399886
6.681,0.30814999308149993
6.691000000000001,0.3084689502558665
6.7010000000000005,0.30878761347403344
6.711,0.309105983142186
6.721,0.30942405966576125
6.731000000000001,0.3097418434494501
6.7410000000000005,0.31005933489719884
6.751,0.31037653441221097
6.761,0.3106934423969487
6.771000000000001,0.31101005925313496
6.781000000000001,0.3113263853817547
6.791,0.31164242118305724
6.801,0.311958167056557
6.811000000000001,0.31227362340103615
6.821000000000001,0.3125887906145456
6.831,0.31290366909440703
6.841,0.31321825923721447
6.851000000000001,0.31353256143883573
6.861000000000001,0.31384657609441474
6.871,0.3141603035983723
6.881,0.31447374434440833
6.891000000000001,0.31478689872550364
6.901000000000001,0.31509976713392085
6.9110000000000005,0.3154123499612067
6.921,0.3157246475981935
6.931,0.31603666043500067
6.941000000000001,0.31634838886103644
6.9510000000000005,0.31665983326499936
6.961,0.31697099403488
6.971,0.31728187155796284
6.981000000000001,0.3175924662208271
6.9910000000000005,0.31790277840934933
7.001,0.3182128085087042
7.011,0.3185225569033665
7.021000000000001,0.31883202397711274
7.031000000000001,0.31914121011302254
7.041,0.31945011569348036
7.051,0.3197587411001769
7.061000000000001,0.3200670867141109
7.071000000000001,0.3203751529155906
7.081,0.32068294008423537
7.091,0.32099044859897696
7.101000000000001,0.3212976788380617
7.111000000000001,0.3216046311790512
7.121,0.32191130599882467
7.131,0.32221770367358005
7.141000000000001,0.32252382457883566
7.151000000000001,0.3228296690894316
7.1610000000000005,0.3231352375795316
7.171,0.32344053042262416
7.181,0.3237455479915242
7.191000000000001,0.3240502906583751
7.2010000000000005,0.3243547587946489
7.211,0.3246589527711494
7.221,0.3249628729580127
7.231000000000001,0.32526651972470877
7.2410000000000005,0.3255698934400432
7.251,0.32587299447215856
7.261,0.326175823188536
7.271000000000001,0.3264783799559966
7.281000000000001,0.3267806651407028
7.291,0.32708267910816025
7.301,0.3273844222232187
7.311000000000001,0.327685894850074
7.321000000000001,0.32798709735226916
7.331,0.32828803009269625
7.341,0.3285886934335974
7.351000000000001,0.32888908773656667
7.361000000000001,0.3291892133625509
7.371,0.32948907067185196
7.381,0.3297886600241276
7.391000000000001,0.33008798177839316
7.401000000000001,0.33038703629302263
7.4110000000000005,0.33068582392575074
7.421,0.3309843450336738
7.431,0.33128259997325127
7.441000000000001,0.3315805891003075
7.4510000000000005,0.3318783127700326
7.461,0.33217577133698406
7.471,0.3324729651550888
7.481000000000001,0.33276989457764333
7.4910000000000005,0.3330665599573163
7.501,0.33336296164614904
7.511,0.33365909999555776
7.521000000000001,0.3339549753563341
7.531000000000001,0.3342505880786472
7.541,0.3345459385120447
7.551,0.33484102700545426
7.561000000000001,0.33513585390718503
7.571000000000001,0.33543041956492853
7.581,0.33572472432576056
7.591,0.33601876853614265
7.601000000000001,0.33631255254192294
7.611000000000001,0.33660607668833753
7.621,0.33689934132001237
7.631,0.33719234678096416
7.641000000000001,0.3374850934146018
7.651000000000001,0.3377775815637279
7.6610000000000005,0.33806981157053967
7.671,0.33836178377663095
7.681,0.33865349852299276
7.691000000000001,0.33894495615001546
7.7010000000000005,0.33923615699748916
7.711,0.33952710140460574
7.721,0.3398177897099599
7.731000000000001,0.34010822225155074
7.7410000000000005,0.34039839936678246
7.751,0.34068832139246635
7.761,0.3409779886648215
7.771000000000001,0.34126740151947654
7.781000000000001,0.3415565602914709
7.791,0.341845465315256
7.801,0.3421341169246963
7.811000000000001,0.3424225154530709
7.821000000000001,0.3427106612330748
7.831,0.3429985545968201
7.841,0.34328619587583725
7.851000000000001,0.3435735854010765
7.861000000000001,0.3438607235029089
7.871,0.34414761051112763
7.881,0.34443424675494955
7.891000000000001,0.3447206325630161
7.901000000000001,0.3450067682633946
7.9110000000000005,0.3452926541835799
7.921,0.3455782906504952
7.931000000000001,0.3458636779904933
7.941000000000001,0.34614881652935797
7.9510000000000005,0.3464337065923053
7.961,0.346718348503985
7.971,0.34700274258848113
7.981000000000001,0.3472868891693138
7.9910000000000005,0.34757078856944024
8.001,0.347854441111256
8.011,0.34813784711659645
8.020999999999999,0.34842100690673733
8.030999999999999,0.3487039208023967
8.041,0.348986589123736
8.051,0.34926901219036055
8.061,0.3495511903213217
8.071,0.34983312383511767
8.081,0.35011481304969455
8.091,0.35039625828244764
8.100999999999999,0.3506774598502229
8.110999999999999,0.3509584180693176
8.121,0.35123913325548206
8.131,0.3515196057239203
8.141,0.35179983578929175
8.151,0.35207982376571206
8.161,0.35235956996675444
8.171,0.35263907470545075
8.181,0.35291833829429275
8.190999999999999,0.353197361045233
8.200999999999999,0.35347614326968657
8.211,0.3537546852785317
8.221,0.35403298738211103
8.231,0.3543110498902328
8.241,0.3545888731121725
8.251,0.3548664573566728
8.261,0.35514380293194614
8.270999999999999,0.3554209101456749
8.280999999999999,0.3556977793050126
8.291,0.35597441071658587
8.301,0.3562508046864942
8.311,0.35652696152031227
8.321,0.35680288152309075
8.331,0.3570785649993571
8.341,0.3573540122531168
8.350999999999999,0.3576292235878549
8.360999999999999,0.3579041993065365
8.371,0.3581789397116084
8.381,0.3584534451049998
8.391,0.3587277157881236
8.401,0.35900175206187773
8.411,0.35927555422664553
8.421,0.35954912258229793
8.431,0.35982245742819347
8.440999999999999,0.36009555906317986
8.450999999999999,0.3603684277855955
8.461,0.3606410638932697
8.471,0.3609134676835243
8.481,0.36118563945317494
8.491,0.36145757949853136
8.501,0.36172928811539934
8.511,0.3620007655990813
8.520999999999999,0.3622720122443773
8.530999999999999,0.3625430283455866
8.541,0.36281381419650827
8.551,0.363084370090442
8.561,0.36335469632019013
8.571,0.36362479317805774
8.581,0.3638946609558542
8.591,0.36416429994489424
8.600999999999999,0.3644337104359984
8.610999999999999,0.36470289271949513
8.621,0.36497184708522074
8.631,0.36524057382252123
8.641,0.365509073220253
8.651,0.36577734556678365
8.661,0.3660453911499937
8.671,0.3663132102572768
8.681,0.36658080317554154
8.690999999999999,0.3668481701912118
8.701,0.3671153115902283
8.711,0.36738222765804907
8.721,0.36764891867965094
8.731,0.36791538493953063
8.741,0.368181626721705
8.751,0.3684476443097133
8.761,0.36871343798661665
8.770999999999999,0.3689790080350006
8.780999999999999,0.3692443547369749
8.791,0.3695094783741751
8.801,0.3697743792277635
8.811,0.37003905757843014
8.821,0.3703035137063935
8.831,0.37056774789140196
8.841,0.37083176041273436
8.850999999999999,0.37109555154920126
8.860999999999999,0.3713591215791459
8.871,0.37162247078044486
8.881,0.3718855994305096
8.891,0.37214850780628694
8.901,0.3724111961842601
8.911,0.37267366484045
8.921,0.37293591405041593
8.931,0.3731979440892566
8.940999999999999,0.37345975523161096
8.951,0.3737213477516596
8.961,0.37398272192312504
8.971,0.3742438780192733
8.981,0.3745048163129143
8.991,0.3747655370764037
9.001,0.37502604058164235
9.011,0.37528632710007914
9.020999999999999,0.3755463969027101
9.030999999999999,0.37580625026008074
9.041,0.37606588744228614
9.051,0.3763253087189721
9.061,0.37658451435933665
9.071,0.37684350463212996
9.081,0.37710227980565586
9.091,0.37736084014777305
9.100999999999999,0.37761918592589516
9.110999999999999,0.37787731740699265
9.121,0.378135234857593
9.131,0.37839293854378186
9.141,0.3786504287312042
9.151,0.3789077056850649
9.161,0.3791647696701295
9.171,0.37942162095072607
9.181,0.3796782597907447
9.190999999999999,0.3799346864536397
9.201,0.3801909012024297
9.211,0.3804469042996985
9.221,0.3807026960075967
9.231,0.38095827658784204
9.241,0.38121364630172017
9.251,0.38146880541008615
9.261,0.3817237541733646
9.270999999999999,0.3819784928515512
9.280999999999999,0.38223302170421314
9.291,0.38248734099049025
9.301,0.3827414509690959
9.311,0.3829953518983176
9.321,0.3832490440360183
9.331,0.38350252763963666
9.341,0.3837558029661888
9.350999999999999,0.38400887027226804
9.360999999999999,0.384261729814047
9.371,0.38451438184727754
9.381,0.3847668266272917
9.391,0.38501906440900335
9.401,0.38527109544690785
9.411,0.3855229199950842
9.421,0.3857745383071946
9.431,0.38602595063648637
9.440999999999999,0.3862771572357923
9.451,0.3865281583575315
9.461,0.38677895425371
9.471,0.38702954517592253
9.481,0.3872799313753523
9.491,0.38753011310277247
9.501,0.38778009060854657
9.511,0.38802986414262985
9.520999999999999,0.3882794339545696
9.530999999999999,0.38852880029350617
9.541,0.388777963408174
9.551,0.3890269235469024
9.561,0.3892756809576158
9.571,0.38952423588783525
9.581,0.3897725885846793
9.591,0.390020739294864
9.600999999999999,0.3902686882647047
9.610999999999999,0.39051643574011613
9.621,0.3907639819666138
9.631,0.39101132718931436
9.641,0.39125847165293615
9.651,0.39150541560180113
9.661,0.3917521592798345
9.671,0.3919987029305662
9.681,0.3922450467971314
9.690999999999999,0.39249119112227127
9.701,0.3927371361483341
9.711,0.3929828821172757
9.721,0.39322842927066054
9.731,0.3934737778496623
