c,Err_c
0.1,772.096
0.25,459.131
0.5,298.42400000000004
0.75,242.08
1.,216.556
1.25,204.602
1.5,200.09599999999998
1.75,200.30200000000002
2.,203.79600000000002
2.25,209.753
2.5,217.65099999999998
2.75,227.13400000000001
3.,237.942
10.,683.9960000000001
