c,Err_koff
0.002,6.0621
0.004,3.0371
0.006,2.0287666666666664
0.008,1.5246
0.01,1.2221
0.012,1.0204333333333333
0.014,0.8763857142857143
0.016,0.7683499999999999
0.018000000000000002,0.6843222222222222
0.020000000000000004,0.6171
0.022,0.5621
0.024,0.5162666666666667
0.026000000000000002,0.47748461538461534
0.028000000000000004,0.4442428571428571
0.03,0.4154333333333334
0.032,0.390225
0.034,0.3679823529411764
0.036000000000000004,0.3482111111111111
0.038000000000000006,0.3305210526315789
0.04,0.31460000000000005
0.042,0.30019523809523807
0.044000000000000004,0.2871
0.046,0.2751434782608696
0.048,0.2641833333333333
0.05,0.2541
0.052000000000000005,0.2447923076923077
0.054000000000000006,0.23617407407407406
0.056,0.2281714285714286
0.058,0.22072068965517241
0.060000000000000005,0.21376666666666666
0.062,0.20726129032258064
0.064,0.2011625
0.066,0.19543333333333335
0.068,0.19004117647058824
0.07,0.18495714285714288
0.07200000000000001,0.18015555555555554
0.07400000000000001,0.1756135135135135
0.076,0.1713105263157895
0.078,0.16722820512820516
0.08,0.16335000000000002
0.082,0.15966097560975612
0.084,0.15614761904761906
0.08600000000000001,0.15279767441860465
0.08800000000000001,0.1496
0.09,0.14654444444444445
0.092,0.1436217391304348
0.094,0.14082340425531917
0.096,0.1381416666666667
0.098,0.13556938775510205
0.1,0.1331
0.10200000000000001,0.13072745098039215
0.10400000000000001,0.12844615384615385
0.10600000000000001,0.12625094339622642
0.108,0.12413703703703706
0.11,0.12210000000000003
0.112,0.12013571428571432
0.114,0.11824035087719298
0.116,0.1164103448275862
0.11800000000000001,0.11464237288135594
0.12000000000000001,0.11293333333333333
0.122,0.11128032786885245
0.124,0.10968064516129034
0.126,0.10813174603174604
0.128,0.10663125000000001
0.13,0.10517692307692307
0.132,0.10376666666666669
0.134,0.10239850746268656
0.136,0.10107058823529412
0.138,0.09978115942028984
0.14,0.09852857142857144
0.14200000000000002,0.09731126760563379
0.14400000000000002,0.09612777777777777
0.14600000000000002,0.0949767123287671
0.148,0.09385675675675675
0.15,0.09276666666666666
0.152,0.09170526315789475
0.154,0.09067142857142856
0.156,0.08966410256410255
0.158,0.08868227848101265
0.16,0.087725
0.162,0.08679135802469136
0.164,0.08588048780487804
0.166,0.08499156626506023
0.168,0.08412380952380952
0.17,0.08327647058823529
0.17200000000000001,0.08244883720930231
0.17400000000000002,0.08164022988505747
0.17600000000000002,0.08084999999999999
0.178,0.08007752808988765
0.18,0.07932222222222222
0.182,0.07858351648351648
0.184,0.07786086956521739
0.186,0.07715376344086021
0.188,0.07646170212765957
0.19,0.07578421052631579
0.192,0.07512083333333333
0.194,0.07447113402061856
0.196,0.07383469387755101
0.198,0.0732111111111111
0.2,0.0726
0.202,0.0720009900990099
0.20400000000000001,0.07141372549019606
0.20600000000000002,0.0708378640776699
0.20800000000000002,0.07027307692307691
0.21000000000000002,0.06971904761904761
0.212,0.06917547169811321
0.214,0.06864205607476635
0.216,0.06811851851851852
0.218,0.0676045871559633
0.22,0.0671
0.222,0.0666045045045045
0.224,0.06611785714285714
0.226,0.06563982300884955
0.228,0.06517017543859648
0.23,0.06470869565217391
0.232,0.0642551724137931
0.234,0.0638094017094017
0.23600000000000002,0.06337118644067796
0.23800000000000002,0.06294033613445377
0.24000000000000002,0.06251666666666665
0.242,0.062100000000000016
0.244,0.06169016393442622
0.246,0.06128699186991871
0.248,0.060890322580645154
0.25,0.0605
0.252,0.060115873015873025
0.254,0.059737795275590554
0.256,0.05936562499999999
0.258,0.05899922480620156
0.26,0.058638461538461535
0.262,0.058283206106870225
0.264,0.05793333333333334
0.266,0.057588721804511286
0.268,0.05724925373134328
0.27,0.0569148148148148
0.272,0.05658529411764705
0.274,0.05626058394160583
0.276,0.05594057971014492
0.278,0.05562517985611511
0.28,0.05531428571428572
0.28200000000000003,0.055007801418439715
0.28400000000000003,0.0547056338028169
0.28600000000000003,0.05440769230769231
0.28800000000000003,0.054113888888888885
0.29000000000000004,0.05382413793103449
0.292,0.05353835616438357
0.294,0.05325646258503402
0.296,0.052978378378378384
0.298,0.05270402684563758
0.3,0.05243333333333334
0.302,0.05216622516556292
0.304,0.05190263157894738
0.306,0.05164248366013072
0.308,0.051385714285714285
0.31,0.051132258064516135
0.312,0.05088205128205128
0.314,0.05063503184713377
0.316,0.05039113924050633
0.318,0.0501503144654088
0.32,0.049912500000000005
0.322,0.0496776397515528
0.324,0.04944567901234568
0.326,0.049216564417177915
0.328,0.04899024390243903
0.33,0.048766666666666666
0.332,0.04854578313253012
0.334,0.04832754491017964
0.336,0.048111904761904765
0.338,0.04789881656804734
0.34,0.04768823529411765
0.342,0.04748011695906433
0.34400000000000003,0.04727441860465116
0.34600000000000003,0.04707109826589596
0.34800000000000003,0.04687011494252873
0.35000000000000003,0.04667142857142857
0.35200000000000004,0.046475
0.354,0.046280790960451984
0.356,0.046088764044943824
0.358,0.045898882681564245
0.36,0.04571111111111111
0.362,0.045525414364640894
0.364,0.04534175824175824
0.366,0.045160109289617494
0.368,0.04498043478260869
0.37,0.0448027027027027
0.372,0.044626881720430105
0.374,0.04445294117647059
0.376,0.044280851063829785
0.378,0.04411058201058201
0.38,0.0439421052631579
0.382,0.04377539267015707
0.384,0.04361041666666666
0.386,0.043447150259067355
