c,Err_c
0.01,1.0102061592098812
0.060000000000000005,0.17690826595466955
0.11,0.10119351539573973
0.16000000000000003,0.07283423258026159
0.21000000000000002,0.05800975031012064
0.26,0.048915114777990966
0.31000000000000005,0.04278070784111009
0.36000000000000004,0.038375509265667046
0.41000000000000003,0.0350689424638796
0.46,0.032504556668597584
0.51,0.03046565858833161
0.56,0.02881292563163332
0.6100000000000001,0.027452700140021925
0.66,0.026319694626039766
0.7100000000000001,0.025367004155895323
0.76,0.024560060852544592
0.81,0.023872827209897644
0.8600000000000001,0.023285317128206782
0.91,0.02278193404758943
0.9600000000000001,0.02235032830764959
1.01,0.021980593824165222
1.06,0.021664692059607638
1.11,0.021396031629794705
1.1600000000000001,0.021169156596187507
1.2100000000000002,0.020979512012431634
1.26,0.020823265270676624
1.31,0.020697168343220624
1.36,0.020598450397958667
1.4100000000000001,0.02052473325038486
1.4600000000000002,0.020473964179472066
1.51,0.020444362084140154
1.56,0.020434373988381414
1.61,0.020442639646250586
1.6600000000000001,0.020467962539649238
1.7100000000000002,0.020509285961026445
1.76,0.020565673170265992
1.81,0.0206362908383193
1.86,0.02072039515942363
1.9100000000000001,0.020817320143153822
1.9600000000000002,0.020926467697261517
2.01,0.021047299189645756
2.06,0.021179328238288574
2.11,0.021322114525582966
2.1599999999999997,0.021475258471161437
2.21,0.02163839662734524
2.26,0.021811197685372232
2.31,0.021993358999918253
2.36,0.02218460355509436
2.41,0.022384677307845737
2.46,0.022593346855090922
2.51,0.02281039737948717
2.56,0.023035630835753065
2.61,0.023268864345310503
2.66,0.02350992877185349
2.71,0.023758667454491688
2.76,0.02401493507849968
2.81,0.024278596666543358
2.86,0.024549526675649247
2.91,0.024827608187206952
2.96,0.025112732179010968
3.01,0.02540479686980881
3.06,0.025703707128067244
3.11,0.026009373937734274
3.16,0.02632171391468804
3.21,0.02664064886834919
3.26,0.02696610540361131
3.31,0.02729801455882849
3.36,0.027636311476106304
3.41,0.027980935100582995
3.46,0.02833182790576951
3.51,0.028688935642351948
3.56,0.029052207108150832
3.61,0.02942159393718706
3.66,0.029797050406028768
3.71,0.030178533255789387
3.76,0.030566001528320966
3.81,0.030959416415299486
3.86,0.03135874111903375
3.91,0.03176394072394894
3.96,0.03217498207780196
4.01,0.03259183368177955
4.06,0.03301446558871377
4.11,0.03344284930872396
4.16,0.0338769577216606
4.21,0.03431676499578598
4.26,0.03476224651217943
4.31,0.035213378794402374
4.36,0.035670139443001354
4.41,0.036132507074464866
4.46,0.03660046126428531
4.51,0.03707398249380673
4.56,0.0375530521005687
4.61,0.038037652231880395
4.66,0.03852776580138288
4.71,0.03902337644837707
4.76,0.0395244684997147
4.8100000000000005,0.04003102693406532
4.86,0.04054303734838858
4.91,0.04106048592645464
4.96,0.041583359409268106
5.01,0.042111645067262594
5.0600000000000005,0.04264533067414362
5.11,0.043184404482266646
5.16,0.043728855199446685
5.21,0.04427867196710268
5.26,0.04483384433964853
5.3100000000000005,0.045394362265047936
5.36,0.0459602160664578
5.41,0.0465313964248892
5.46,0.04710789436282103
5.51,0.04768970122870564
5.5600000000000005,0.04827680868231055
5.61,0.04886920868084383
5.66,0.04946689346581485
5.71,0.05006985555058544
5.76,0.05067808770856918
5.8100000000000005,0.051291582962040144
5.86,0.05191033457151437
5.91,0.052534336025670696
5.96,0.05316358103177834
6.01,0.05379806350660288
6.0600000000000005,0.054437777567762
6.11,0.055082717525505955
6.16,0.05573287787489812
6.21,0.05638825328837341
6.26,0.057048838608653334
6.3100000000000005,0.05771462884199789
6.36,0.05838561915177565
6.41,0.05906180485233503
6.46,0.05974318140315999
6.51,0.060429744403295245
6.5600000000000005,0.061121489586026145
6.61,0.061818412813800315
6.66,0.06252051007337807
6.71,0.06322777747119938
6.76,0.0639402112289568
6.8100000000000005,0.06465780767936319
6.86,0.06538056326210467
6.91,0.06610847451996937
6.96,0.06684153809514273
7.01,0.06757975072566189
7.0600000000000005,0.06832310924202019
7.11,0.06907161056391542
7.16,0.06982525169713409
7.21,0.07058402973056552
7.26,0.071347941833339
7.3100000000000005,0.07211698525207895
7.36,0.07289115730827153
7.41,0.07367045539573831
7.46,0.07445487697821103
7.51,0.07524441958700376
7.5600000000000005,0.0760390808187772
7.61,0.07683885833339107
7.66,0.07764374985184094
7.71,0.07845375315427484
7.76,0.0792688660780871
7.8100000000000005,0.08008908651608514
7.86,0.08091441241472624
7.91,0.08174484177242132
7.96,0.08258037263790255
8.01,0.0834210031086521
8.06,0.0842667313293896
8.11,0.08511755549061525
8.16,0.08597347382720676
8.21,0.08683448461706746
8.26,0.0877005861798234
8.31,0.088571776875568
8.36,0.08944805510365078
8.41,0.09032941930151063
8.46,0.09121586794354922
8.51,0.09210739954004485
8.56,0.09300401263610435
8.61,0.0939057058106511
8.66,0.09481247767544855
8.71,0.09572432687415715
8.76,0.09664125208142361
8.81,0.09756325200200129
8.86,0.09849032536990028
8.91,0.09942247094756614
8.96,0.10035968752508602
9.01,0.10130197391942153
9.06,0.10224932897366679
9.11,0.10320175155633075
9.16,0.1041592405606436
9.21,0.10512179490388501
9.26,0.10608941352673483
9.31,0.10706209539264441
9.36,0.10803983948722788
9.41,0.10902264481767338
9.46,0.11001051041217232
9.51,0.1110034353193672
9.56,0.11200141860781647
9.610000000000001,0.11300445936547625
9.66,0.11401255669919787
9.71,0.11502570973424148
9.76,0.11604391761380381
9.81,0.11706717949856145
9.860000000000001,0.11809549456622682
9.91,0.11912886201111858
9.96,0.1201672810437445
10.01,0.12121075089039691
10.06,0.12225927079276028
10.110000000000001,0.12331284000753034
10.16,0.1243714578060446
10.21,0.1254351234739236
10.26,0.12650383631072282
10.31,0.12757759562959436
10.360000000000001,0.12865640075695897
10.41,0.129740251032187
10.46,0.130829145807289
10.51,0.13192308444661438
10.56,0.1330220663265599
10.610000000000001,0.13412609083528487
10.66,0.13523515737243583
10.71,0.13634926534887784
10.76,0.13746841418643377
10.81,0.1385926033176308
10.860000000000001,0.13972183218545395
10.91,0.14085610024310616
10.96,0.14199540695377522
11.01,0.14313975179040672
11.06,0.1442891342354838
11.110000000000001,0.1454435537808119
11.16,0.14660300992731018
11.21,0.147767502184808
11.26,0.14893703007184694
11.31,0.15011159311548844
11.360000000000001,0.15129119085112577
11.41,0.15247582282230165
11.46,0.15366548858053025
11.51,0.15486018768512394
11.56,0.15605991970302494
11.610000000000001,0.1572646842086403
11.66,0.15847448078368204
11.71,0.1596893090170114
11.76,0.1609091685044863
11.81,0.16213405884881363
11.860000000000001,0.16336397965940425
11.91,0.1645989305522326
11.96,0.1658389111496994
12.01,0.16708392108049744
12.06,0.16833395997948186
12.110000000000001,0.1695890274875419
12.16,0.17084912325147736
12.21,0.1721142469238775
12.26,0.17338439816300263
12.31,0.17465957663266923
12.360000000000001,0.1759397820021373
12.41,0.17722501394600051
12.46,0.1785152721440795
12.51,0.17981055628131695
12.56,0.181110866047676
12.610000000000001,0.18241620113804025
12.66,0.18372656125211678
12.71,0.1850419460943413
12.76,0.1863623553737851
12.81,0.18768778880406484
12.860000000000001,0.18901824610325416
12.91,0.19035372699379705
12.96,0.19169423120242388
13.01,0.1930397584600684
13.06,0.19439030850178812
13.110000000000001,0.19574588106668472
13.16,0.19710647589782757
13.21,0.19847209274217895
13.26,0.19984273135051983
13.31,0.20121839147737894
13.360000000000001,0.202599072880962
13.41,0.20398477532308315
13.46,0.2053754985690986
13.51,0.20677124238783987
13.56,0.20817200655155083
13.610000000000001,0.20957779083582434
13.66,0.21098859501954106
13.71,0.21240441888480946
13.76,0.21382526221690706
13.81,0.21525112480422343
13.860000000000001,0.21668200643820343
13.91,0.21811790691329272
13.96,0.21955882602688379
14.01,0.22100476357926332
14.06,0.22245571937356085
14.110000000000001,0.22391169321569837
14.16,0.22537268491434057
14.21,0.2268386942808474
14.26,0.22830972112922576
14.31,0.22978576527608421
14.360000000000001,0.2312668265405871
14.41,0.23275290474441002
14.46,0.234243999711697
14.51,0.23574011126901745
14.56,0.23724123924532456
14.610000000000001,0.23874738347191496
14.66,0.24025854378238778
14.71,0.24177472001260641
14.76,0.2432959120006598
14.81,0.24482211958682473
14.860000000000001,0.24635334261352929
14.91,0.2478895809253162
14.96,0.24943083436880845
15.01,0.2509771027926734
15.06,0.25252838604759
15.110000000000001,0.2540846839862146
15.16,0.2556459964631488
15.21,0.25721232333490734
15.26,0.2587836644598867
15.31,0.2603600196983346
15.360000000000001,0.2619413889123192
15.41,0.2635277719657004
15.46,0.2651191687241002
15.51,0.26671557905487453
15.56,0.26831700282708565
15.610000000000001,0.26992343991147416
15.66,0.27153489018043264
15.71,0.27315135350797953
15.76,0.27477282976973283
15.81,0.27639931884288504
15.860000000000001,0.27803082060617823
15.91,0.27966733493987994
15.96,0.2813088617257589
16.01,0.282955400847062
16.060000000000002,0.28460695218849086
16.110000000000003,0.28626351563617936
16.160000000000004,0.2879250910776716
16.21,0.2895916784019002
16.26,0.2912632774991644
16.310000000000002,0.2929398882611101
16.360000000000003,0.2946215105807082
16.410000000000004,0.29630814435223496
16.46,0.29799978947125205
16.51,0.2996964458345874
16.560000000000002,0.3013981133403155
16.610000000000003,0.3031047918877389
16.660000000000004,0.30481648137737
16.71,0.30653318171091215
16.76,0.3082548927912433
16.810000000000002,0.3099816145223968
16.860000000000003,0.31171334680954593
16.910000000000004,0.31345008955898557
16.96,0.31519184267811645
17.01,0.31693860607542906
17.060000000000002,0.3186903796604873
17.110000000000003,0.3204471633439124
17.160000000000004,0.32220895703736846
17.21,0.32397576065354655
17.26,0.3257475741061502
17.310000000000002,0.32752439730988053
17.360000000000003,0.3293062301804221
17.410000000000004,0.33109307263442844
17.46,0.3328849245895084
17.51,0.33468178596421316
17.560000000000002,0.33648365667802127
17.610000000000003,0.33829053665132675
17.660000000000004,0.3401024258054257
17.71,0.34191932406250336
17.76,0.34374123134562223
17.810000000000002,0.3455681475787092
17.860000000000003,0.3474000726865433
17.910000000000004,0.34923700659474427
17.96,0.3510789492297605
18.01,0.35292590051885797
18.060000000000002,0.35477786039010867
18.110000000000003,0.35663482877237895
18.160000000000004,0.3584968055953192
18.21,0.3603637907893531
18.26,0.3622357842856672
18.310000000000002,0.3641127860161995
18.360000000000003,0.3659947959136304
18.410000000000004,0.3678818139113714
18.46,0.3697738399435566
18.51,0.37167087394503195
18.560000000000002,0.3735729158513459
18.610000000000003,0.37547996559874
18.660000000000004,0.37739202312413944
18.71,0.3793090883651444
18.76,0.3812311612600205
18.810000000000002,0.3831582417476898
18.860000000000003,0.3850903297677234
18.910000000000004,0.3870274252603311
18.96,0.3889695281663536
19.01,0.3909166384272555
19.060000000000002,0.3928687559851148
19.110000000000003,0.39482588078261666
19.160000000000004,0.3967880127630448
19.210000000000004,0.3987551518702736
19.26,0.400727298048761
19.310000000000002,0.40270445124354026
19.360000000000003,0.40468661140021295
19.410000000000004,0.4066737784649411
19.460000000000004,0.4086659523844411
19.51,0.41066313310597513
19.560000000000002,0.41266532057734556
19.610000000000003,0.41467251474688716
19.660000000000004,0.4166847155634606
19.710000000000004,0.4187019229764459
19.76,0.42072413693573535
19.810000000000002,0.42275135739172787
19.860000000000003,0.4247835842953222
19.910000000000004,0.4268208175979102
19.960000000000004,0.4288630572513714
20.01,0.43091030320806634
20.060000000000002,0.43296255542083134
20.110000000000003,0.4350198138429711
20.160000000000004,0.4370820784282551
20.210000000000004,0.4391493491309093
20.26,0.4412216259056125
20.310000000000002,0.4432989087074903
20.360000000000003,0.44538119749210886
20.410000000000004,0.4474684922154699
20.460000000000004,0.4495607928340061
20.51,0.4516580993045745
20.560000000000002,0.45376041158445296
20.610000000000003,0.45586772963133343
20.660000000000004,0.4579800534033179
20.710000000000004,0.46009738285891294
20.76,0.4622197179570255
20.810000000000002,0.4643470586569576
20.860000000000003,0.46647940491840184
20.910000000000004,0.46861675670143593
20.960000000000004,0.47075911396651965
21.01,0.47290647667448843
21.060000000000002,0.47505884478655064
21.110000000000003,0.4772162182642821
21.160000000000004,0.4793785970696218
21.210000000000004,0.48154598116486846
21.26,0.4837183705126748
21.310000000000002,0.4858957650760448
