c,Err_c
0.01,0.21230301000000001
0.060000000000000005,0.037318359999999995
0.11,0.021425119090909096
0.16000000000000003,0.01547556
0.21000000000000002,0.012367409999999999
0.26,0.010461683076923078
0.31000000000000005,0.009176803548387095
0.36000000000000004,0.00825429333333333
0.41000000000000003,0.007561761219512196
0.46,0.0070243773913043475
0.51,0.00659665705882353
0.56,0.006249359999999999
0.6100000000000001,0.005962832950819673
0.66,0.005723378181818183
0.7100000000000001,0.005521156478873239
0.76,0.005348917894736843
0.81,0.005201202592592593
0.8600000000000001,0.005073820465116279
0.91,0.004963502307692307
0.9600000000000001,0.004867659999999999
1.01,0.004784217920792078
1.06,0.004711492075471698
1.11,0.004648101891891893
1.1600000000000001,0.004592904827586207
1.2100000000000002,0.004544947190082645
1.26,0.004503426666666666
1.31,0.0044676634351145045
1.36,0.004437077647058823
1.4100000000000001,0.00441117170212766
1.4600000000000002,0.004389516164383561
1.51,0.004371738476821193
1.56,0.004357513846153846
1.61,0.0043465578260869575
1.6600000000000001,0.004338620240963856
1.7100000000000002,0.0043334801754385975
1.76,0.004330941818181819
1.81,0.0043308309944751384
1.86,0.004332992258064517
1.9100000000000001,0.0043372864397905764
1.9600000000000002,0.004343588571428571
2.01,0.004351786119402986
2.06,0.0043617774757281555
2.11,0.0043734706635071095
2.1599999999999997,0.004386782222222223
2.21,0.004401636244343891
2.26,0.00441796353982301
2.31,0.004435700909090909
2.36,0.004454790508474577
2.41,0.0044751792946058095
2.46,0.004496818536585366
2.51,0.004519663386454184
2.56,0.0045436725
2.61,0.004568807701149426
2.66,0.004595033684210527
2.71,0.004622317749077491
2.76,0.004650629565217392
2.81,0.004679940960854094
2.86,0.004710225734265735
2.91,0.004741459484536083
2.96,0.00477361945945946
3.01,0.004806684418604651
3.06,0.004840634509803923
3.11,0.0048754511575562695
3.16,0.004911116962025315
3.21,0.004947615607476635
3.26,0.004984931779141104
3.31,0.005023051087613294
3.36,0.005061959999999998
3.41,0.005101645777126099
3.46,0.005142096416184971
3.51,0.005183300598290598
3.56,0.005225247640449441
3.61,0.0052679274515235455
3.66,0.005311330491803279
3.71,0.005355447735849057
3.76,0.0054002706382978724
3.81,0.005445791102362206
3.86,0.005492001450777201
3.91,0.0055388943989769825
3.96,0.005586463030303032
4.01,0.005634700773067332
4.06,0.005683601379310345
4.11,0.0057331589051094894
4.16,0.005783367692307693
4.21,0.005834222351543942
4.26,0.005885717746478872
4.31,0.005937848979118329
4.36,0.00599061137614679
4.41,0.006044000476190478
4.46,0.00609801201793722
4.51,0.006152641929046564
4.56,0.006207886315789473
4.61,0.006263741453362256
4.66,0.006320203776824035
4.71,0.006377269872611465
4.76,0.0064349364705882355
4.8100000000000005,0.006493200436590438
4.86,0.006552058765432099
4.91,0.006611508574338085
4.96,0.0066715470967741945
5.01,0.006732171676646706
5.0600000000000005,0.00679337976284585
5.11,0.00685516890410959
5.16,0.006917536744186046
5.21,0.006980481017274471
5.26,0.007043999543726236
5.3100000000000005,0.007108090225988702
5.36,0.00717275104477612
5.41,0.007237980055452865
5.46,0.007303775384615385
5.51,0.007370135226860254
5.5600000000000005,0.00743705784172662
5.61,0.00750454155080214
5.66,0.007572584734982333
5.71,0.007641185831873905
5.76,0.007710343333333332
5.8100000000000005,0.007780055783132532
5.86,0.007850321774744028
5.91,0.007921139949238579
5.96,0.00799250899328859
6.01,0.008064427637271214
6.0600000000000005,0.00813689465346535
6.11,0.008209908854337153
6.16,0.008283469090909091
6.21,0.008357574251207728
6.26,0.008432223258785943
6.3100000000000005,0.008507415071315375
6.36,0.008583148679245284
6.41,0.008659423104524182
6.46,0.008736237399380805
6.51,0.008813590645161292
6.5600000000000005,0.008891481951219514
6.61,0.008969910453857793
6.66,0.009048875315315317
6.71,0.009128375722801788
6.76,0.009208410887573964
6.8100000000000005,0.009288980044052864
6.86,0.009370082448979593
6.91,0.009451717380607816
6.96,0.009533884137931034
7.01,0.00961658203994294
7.0600000000000005,0.009699810424929182
7.11,0.00978356864978903
7.16,0.009867856089385476
7.21,0.009952672135922332
7.26,0.010038016198347106
7.3100000000000005,0.010123887701778389
7.36,0.010210286086956519
7.41,0.0102972108097166
7.46,0.010384661340482578
7.51,0.010472637163781624
7.5600000000000005,0.01056113777777778
7.61,0.010650162693823916
7.66,0.010739711436031332
7.71,0.010829783540856036
7.76,0.010920378556701032
7.8100000000000005,0.011011496043533932
7.86,0.011103135572519083
7.91,0.011195296725663717
7.96,0.011287979095477388
8.01,0.011381182284644195
8.06,0.011474905905707197
8.11,0.01156914958076449
8.16,0.01166391294117647
8.21,0.011759195627283803
8.26,0.011854997288135594
8.31,0.011951317581227439
8.36,0.012048156172248803
8.41,0.012145512734839476
8.46,0.012243386950354611
8.51,0.012341778507638073
8.56,0.01244068710280374
8.61,0.012540112439024392
8.66,0.012640054226327945
8.71,0.01274051218140069
8.76,0.012841486027397262
8.81,0.012942975493757095
8.86,0.013044980316027088
8.91,0.01314750023569024
8.96,0.013250535000000003
9.01,0.013354084361820201
9.06,0.013458148079470201
9.11,0.01356272591657519
9.16,0.013667817641921398
9.21,0.013773423029315963
9.26,0.013879541857451405
9.31,0.013986173909774439
9.36,0.014093318974358974
9.41,0.014200976843783209
9.46,0.014309147315010573
9.51,0.01441783018927445
9.56,0.014527025271966528
9.610000000000001,0.01463673237252862
9.66,0.014746951304347828
9.71,0.014857681884655
9.76,0.01496892393442623
9.81,0.015080677278287465
9.860000000000001,0.015192941744421913
9.91,0.015305717164480323
9.96,0.015419003373493976
10.01,0.015532800209790209
