c,Err_c
0.0025,-29816.652837100657
0.0125,13844.309353413797
0.0225,6428.350143544828
0.0325,4262.250824209536
0.0425,3212.5193393255
0.052500000000000005,2590.103244744612
0.0625,2177.4499357905315
0.07250000000000001,1883.5549688564959
0.0825,1663.4985226387955
0.0925,1492.5135350794274
0.10250000000000001,1355.8104393067722
0.1125,1244.0072456064906
0.1225,1150.8627218990575
0.1325,1072.062526077023
0.14250000000000002,1004.5283103041075
0.1525,946.0043895928751
0.1625,894.7999744263116
0.17250000000000001,849.6226584741727
0.1825,809.467554094538
0.1925,773.5415140975185
0.2025,741.2101297015042
0.2125,711.9598959110874
0.2225,685.370709354849
0.2325,661.0955490836845
0.2425,638.8452421608113
0.25,0.062333872633930004
1.25,0.022911190154551366
2.25,0.019166357047704814
3.25,0.01832888479794085
4.25,0.01848639563095707
5.25,0.019183897709376518
6.25,0.020257764735112226
7.25,0.021634809695054585
8.25,0.023277455486540373
9.25,0.02516446550220976
10.25,0.027282958382696412
11.25,0.029624686268804955
12.25,0.03218413910968103
13.25,0.03495750916324879
14.25,0.037942092490808266
15.25,0.04113592644873362
16.25,0.04453756130612547
17.25,0.04814591144446442
18.25,0.051960155554571064
19.25,0.05597966798090824
20.25,0.06020397042824939
21.25,0.0646326973150286
22.25,0.06926557047294386
23.25,0.07410238037788736
24.25,0.07914297202654208
25.25,0.08438723416586279
26.25,0.08983509098657298
27.25,0.09548649564329485
28.25,0.10134142515066145
29.25,0.10739987632629215
30.25,0.11366186253634573
