koff,Err_koff
0.984,0.022229671492051815
0.986,0.022206894031781402
0.988,0.022184208682392747
0.99,0.022161614886268305
0.992,0.022139112090283665
0.994,0.022116699745762372
0.996,0.02209437730843132
0.998,0.022072144238376605
1.,0.02205
1.002,0.022027944061975897
1.004,0.022005975897208773
1.006,0.021984094982791157
1.008,0.02196230079996211
1.01,0.021940592834066207
1.012,0.021918970574512992
1.014,0.021897433514736872
1.016,0.021875981152157567
1.018,0.021854612988140985
1.02,0.02183332852796054
1.022,0.02181212728075893
1.024,0.021791008759510382
1.026,0.021769972480983352
1.028,0.021749017965703617
1.03,0.021728144737917798
1.032,0.02170735232555736
1.034,0.021686640260203
1.036,0.021666008077049416
1.038,0.0216454553148705
1.04,0.021624981515984975
1.042,0.021604586226222414
1.044,0.021584268994889567
1.046,0.021564029374737195
1.048,0.021543866921927186
1.05,0.02152378119600011
1.052,0.021503771759843145
1.054,0.021483838179658276
1.056,0.021463980024930985
1.058,0.02144419686839922
1.06,0.02142448828602273
1.062,0.021404853856952705
1.064,0.02138529316350187
1.066,0.021365805791114793
1.068,0.021346391328338616
1.07,0.021327049366794023
1.072,0.02130777950114664
1.074,0.02128858132907869
1.076,0.021269454451260935
1.078,0.02125039847132503
1.08,0.02123141299583607
1.082,0.021212497634265543
1.084,0.0211936519989645
1.086,0.021174875705137063
1.088,0.021156168370814223
1.09,0.02113752961682792
1.092,0.02111895906678544
1.094,0.021100456347043994
1.096,0.021082021086685686
1.098,0.021063652917492744
1.1,0.021045351473922908
1.102,0.02102711639308523
1.104,0.021008947314716045
1.106,0.02099084388115527
1.108,0.020972805737322853
1.11,0.020954832530695605
1.112,0.020936923911284194
1.114,0.020919079531610416
1.116,0.020901299046684713
1.118,0.020883582113983928
1.12,0.020865928393429285
1.122,0.02084833754736463
1.124,0.020830809240534907
1.1260000000000001,0.0208133431400648
1.1280000000000001,0.020795938915437694
1.1300000000000001,0.020778596238474792
1.1320000000000001,0.020761314783314496
1.1340000000000001,0.020744094226391965
1.1360000000000001,0.020726934246418912
1.1380000000000001,0.02070983452436363
1.1400000000000001,0.020692794743431206
1.1420000000000001,0.020675814589043922
1.1440000000000001,0.020658893748821912
1.1460000000000001,0.02064203191256398
1.1480000000000001,0.020625228772228693
1.1500000000000001,0.020608484021915487
1.1520000000000001,0.020591797357846234
1.1540000000000001,0.020575168478346763
1.156,0.020558597083828723
1.158,0.02054208287677157
1.16,0.02052562556170475
1.162,0.020509224845190056
1.164,0.020492880435804224
1.166,0.0204765920441216
1.168,0.020460359382697104
1.17,0.020444182166049273
1.172,0.02042806011064355
1.174,0.020411992934875698
1.176,0.02039598035905539
1.178,0.020380022105389972
1.18,0.020364117897968416
1.182,0.020348267462745373
1.184,0.02033247052752548
1.186,0.020316726821947694
1.188,0.02030103607746994
1.19,0.020285398027353806
1.192,0.020269812406649407
1.194,0.020254278952180425
1.196,0.020238797402529294
1.198,0.02022336749802255
1.2,0.02020798898071626
1.202,0.02019266159438167
1.204,0.020177385084490976
1.206,0.02016215919820323
1.208,0.020146983684350358
1.21,0.020131858293423375
1.212,0.02011678277755868
1.214,0.02010175689052454
1.216,0.020086780387707663
1.218,0.020071853026099904
1.22,0.020056974564285155
1.222,0.020042144762426294
1.224,0.020027363382252306
1.226,0.020012630187045518
1.228,0.01999794494162895
1.23,0.019983307412353823
1.232,0.01996871736708712
1.234,0.019954174575199362
1.236,0.019939678807552402
1.238,0.019925229836487438
1.24,0.01991082743581304
1.242,0.01989647138079337
1.244,0.01988216144813651
1.246,0.01986789741598284
1.248,0.019853679063893605
1.25,0.019839506172839506
1.252,0.01982537852518953
1.254,0.019811295904699728
1.256,0.019797258096502214
1.258,0.019783264887094264
1.26,0.019769316064327417
1.262,0.01975541141739683
1.264,0.019741550736830597
1.266,0.019727733814479242
1.268,0.019713960443505322
1.27,0.01970023041837308
1.272,0.01968654353483823
1.274,0.019672899589937804
1.276,0.01965929838198015
1.278,0.019645739710534984
1.28,0.019632223376423518
1.282,0.019618749181708733
1.284,0.019605316929685684
1.286,0.019591926424871987
1.288,0.01957857747299828
1.29,0.019565269880998784
1.292,0.019552003457002136
1.294,0.019538778010322035
1.296,0.019525593351448146
1.298,0.019512449292037052
1.3,0.019499345644903295
1.302,0.01948628222401048
1.304,0.019473258844462434
1.306,0.01946027532249454
1.308,0.019447331475465058
1.31,0.01943442712184657
1.312,0.01942156208121749
1.314,0.019408736174253642
1.316,0.019395949222719953
1.318,0.019383201049462184
1.32,0.019370491478398734
1.322,0.01935782033451255
1.324,0.019345187443843094
1.326,0.01933259263347836
1.328,0.019320035731547017
1.33,0.019307516567210543
1.332,0.019295034970655538
1.334,0.019282590773086
1.336,0.019270183806715708
1.338,0.019257813904760737
1.34,0.01924548090143191
1.342,0.019233184631927466
1.344,0.01922092493242565
1.346,0.01920870164007748
1.348,0.01919651459299952
1.35,0.019184363630266755
1.352,0.01917224859190547
1.354,0.01916016931888625
1.356,0.019148125653117035
1.358,0.019136117437436196
1.36,0.019124144515605724
1.362,0.019112206732304425
1.364,0.019100303933121225
1.366,0.01908843596454852
1.368,0.01907660267397554
1.37,0.01906480390968185
1.372,0.01905303952083083
1.374,0.01904130935746329
1.3760000000000001,0.019029613270491044
1.3780000000000001,0.01901795111169063
1.3800000000000001,0.019006322733697054
1.3820000000000001,0.018994727989997573
1.3840000000000001,0.018983166734925498
1.3860000000000001,0.01897163882365418
1.3880000000000001,0.018960144112190894
1.3900000000000001,0.018948682457370882
1.3920000000000001,0.018937253716851378
1.3940000000000001,0.018925857749105744
1.3960000000000001,0.01891449441341761
1.3980000000000001,0.01890316356987511
1.4000000000000001,0.01889186507936508
1.4020000000000001,0.01888059880356744
1.4040000000000001,0.0188693646049495
1.4060000000000001,0.018858162346760382
1.4080000000000001,0.018846991893025467
1.41,0.01883585310854089
1.412,0.018824745858868088
1.414,0.018813670010328416
1.416,0.018802625429997746
1.418,0.01879161198570116
1.42,0.018780629546007694
1.422,0.018769677980225094
1.424,0.01875875715839467
1.426,0.01874786695128608
1.428,0.0187370072303923
1.43,0.018726177867924552
1.432,0.018715378736807287
1.434,0.018704609710673212
1.436,0.018693870663858362
1.438,0.018683161471397224
1.44,0.018672482009017888
1.442,0.01866183215313723
1.444,0.01865121178085615
1.446,0.018640620769954843
1.448,0.018630058998888137
1.45,0.0186195263467808
1.452,0.018609022693422954
1.454,0.018598547919265507
1.456,0.01858810190541562
1.458,0.018577684533632184
1.46,0.01856729568632138
1.462,0.01855693524653227
1.464,0.018546603097952363
1.466,0.018536299124903316
1.468,0.01852602321233658
1.47,0.018515775245829126
1.472,0.018505555111579225
1.474,0.018495362696402194
1.476,0.018485197887726252
1.478,0.018475060573588366
1.48,0.018464950642630144
1.482,0.01845486798409374
1.484,0.01844481248781783
1.486,0.0184347840442336
1.488,0.018424782544360772
1.49,0.01841480787980363
1.492,0.018404859942747126
1.494,0.018394938625953004
1.496,0.01838504382275593
1.498,0.01837517542705968
1.5,0.018365333333333334
1.502,0.018355517436607554
1.504,0.018345727632470804
1.506,0.018335963817065676
1.508,0.018326225887085223
1.51,0.018316513739769294
1.512,0.018306827272900953
1.514,0.018297166384802842
1.516,0.0182875309743337
1.518,0.01827792094088476
1.52,0.018268336184376288
1.522,0.018258776605254108
1.524,0.018249242104486137
1.526,0.018239732583558998
1.528,0.018230247944474597
1.53,0.018220788089746778
1.532,0.01821135292239796
1.534,0.018201942345955856
1.536,0.01819255626445017
1.538,0.018183194582409332
1.54,0.018173857204857268
1.542,0.01816454403731018
1.544,0.01815525498577338
1.546,0.01814598995673811
1.548,0.018136748857178406
1.55,0.018127531594548003
1.552,0.018118338076777228
1.554,0.018109168212269957
1.556,0.018100021909900527
1.558,0.018090899079010795
1.56,0.018081799629407057
1.562,0.018072723471357147
1.564,0.01806367051558745
1.566,0.018054640673280012
1.568,0.018045633856069575
1.57,0.01803664997604076
1.572,0.018027688945725158
1.574,0.01801875067809853
1.576,0.018009835086577986
1.578,0.018000942085019147
1.58,0.017992071587713432
1.582,0.01798322350938528
1.584,0.017974397765189394
1.586,0.017965594270708082
1.588,0.017956812941948504
1.59,0.017948053695340065
1.592,0.017939316447731727
1.594,0.017930601116389375
1.596,0.017921907618993232
1.598,0.01791323587363526
1.6,0.017904585798816573
1.602,0.01789595731344489
1.604,0.017887350336832027
1.606,0.017878764788691357
1.608,0.01787020058913532
1.61,0.017861657658672946
1.612,0.0178531359182074
1.614,0.01784463528903354
1.616,0.01783615569283551
1.618,0.017827697051684296
1.62,0.01781925928803539
1.622,0.01781084232472638
1.624,0.017802446084974635
1.6260000000000001,0.017794070492374938
1.6280000000000001,0.017785715470897183
1.6300000000000001,0.017777380944884083
1.6320000000000001,0.017769066839048882
1.6340000000000001,0.017760773078473093
1.6360000000000001,0.017752499588604226
1.6380000000000001,0.017744246295253584
1.6400000000000001,0.017736013124594056
1.6420000000000001,0.01772780000315786
1.6440000000000001,0.017719606857834424
1.6460000000000001,0.01771143361586817
1.6480000000000001,0.017703280204856398
1.6500000000000001,0.017695146552747124
1.6520000000000001,0.01768703258783696
1.6540000000000001,0.01767893823876903
1.6560000000000001,0.01767086343453086
1.6580000000000001,0.017662808104452293
1.6600000000000001,0.017654772178203458
1.6620000000000001,0.017646755585792703
1.6640000000000001,0.017638758257564568
1.6660000000000001,0.01763078012419777
1.668,0.0176228211167032
1.67,0.017614881166421945
1.672,0.0176069602050233
1.674,0.01759905816450282
1.676,0.017591174977180355
1.678,0.017583310575698147
1.68,0.017575464893018918
1.682,0.017567637862423907
1.684,0.017559829417511063
1.686,0.017552039492193087
1.688,0.017544268020695645
1.69,0.017536514937555446
1.692,0.017528780177618476
1.694,0.017521063676038107
1.696,0.01751336536827333
1.698,0.01750568519008695
1.7,0.01749802307754378
1.702,0.01749037896700888
1.704,0.017482752795145818
1.706,0.01747514449891488
1.708,0.017467554015571374
1.71,0.017459981282663867
1.712,0.017452426238032514
1.714,0.017444888819807332
1.716,0.017437368966406516
1.718,0.017429866616534763
1.72,0.017422381709181624
1.722,0.017414914183619817
1.724,0.01740746397940363
1.726,0.01740003103636724
1.728,0.017392615294623145
1.73,0.017385216694560533
1.732,0.017377835176843666
1.734,0.017370470682410336
1.736,0.01736312315247025
1.738,0.017355792528503507
1.74,0.017348478752259016
1.742,0.017341181765752958
1.744,0.017333901511267263
1.746,0.017326637931348098
1.748,0.017319390968804325
1.75,0.017312160566706022
1.752,0.01730494666838301
1.754,0.017297749217423337
1.756,0.017290568157671837
1.758,0.017283403433228657
1.76,0.017276254988447808
1.762,0.01726912276793573
1.764,0.01726200671654986
1.766,0.01725490677939722
1.768,0.017247822901832983
1.77,0.017240755029459105
1.772,0.017233703108122903
1.774,0.017226667083915678
1.776,0.01721964690317139
1.778,0.017212642512465216
1.78,0.017205653858612252
1.782,0.01719868088866613
1.784,0.017191723549917735
1.786,0.01718478178989383
1.788,0.017177855556355745
1.79,0.01717094479729809
1.792,0.01716404946094743
1.794,0.017157169495761
1.796,0.017150304850425437
1.798,0.017143455473855485
1.8,0.017136621315192748
1.802,0.0171298023238044
1.804,0.017122998449281973
1.806,0.017116209641440096
1.808,0.01710943585031526
1.81,0.01710267702616461
1.812,0.017095933119464696
1.814,0.01708920408091031
1.816,0.017082489861413242
1.818,0.017075790412101118
1.82,0.017069105684316188
1.822,0.01706243562961418
1.824,0.0170557801997631
1.826,0.017049139346742112
1.828,0.01704251302274031
1.83,0.017035901180155657
1.832,0.01702930377159379
1.834,0.017022720749866927
1.836,0.017016152067992688
1.838,0.017009597679193036
1.84,0.01700305753689313
1.842,0.01699653159472025
1.844,0.016990019806502676
1.846,0.01698352212626861
1.848,0.01697703850824511
1.85,0.016970568906856994
1.852,0.016964113276725784
1.854,0.01695767157266864
1.856,0.01695124374969731
1.858,0.016944829763017092
1.86,0.01693842956802578
1.862,0.01693204312031264
1.864,0.01692567037565737
1.866,0.016919311290029115
1.868,0.016912965819585405
1.87,0.01690663392067118
1.872,0.0169003155498178
1.874,0.016894010663742017
1.8760000000000001,0.01688771921934501
1.8780000000000001,0.016881441173711376
1.8800000000000001,0.016875176484108224
1.8820000000000001,0.01686892510798412
1.8840000000000001,0.016862687002968176
1.8860000000000001,0.01685646212686909
1.8880000000000001,0.016850250437674172
1.8900000000000001,0.01684405189354843
1.8920000000000001,0.016837866452833604
1.8940000000000001,0.016831694074047252
1.8960000000000001,0.01682553471588182
1.8980000000000001,0.01681938833720371
1.9000000000000001,0.016813254897052383
1.9020000000000001,0.016807134354639434
1.9040000000000001,0.0168010266693477
1.9060000000000001,0.01679493180073036
1.9080000000000001,0.01678884970851003
1.9100000000000001,0.0167827803525779
1.9120000000000001,0.016776723692992834
1.9140000000000001,0.016770679689980496
1.9160000000000001,0.016764648303932497
1.9180000000000001,0.0167586294954055
1.9200000000000002,0.016752623225120406
1.922,0.01674662945396146
1.924,0.01674064814297541
1.926,0.016734679253370677
1.928,0.016728722746516506
1.93,0.016722778583942152
1.932,0.016716846727336022
1.934,0.016710927138544884
1.936,0.01670501977957301
1.938,0.016699124612581426
1.94,0.01669324159988703
1.942,0.016687370703961854
1.944,0.01668151188743222
1.946,0.016675665113077994
1.948,0.01666983034383175
1.95,0.016664007542778015
1.952,0.016658196673152482
1.954,0.01665239769834125
1.956,0.016646610581880043
1.958,0.016640835287453457
1.96,0.016635071778894176
1.962,0.016629320020182244
1.964,0.016623579975444325
1.966,0.016617851608952915
1.968,0.016612134885125637
1.97,0.01660642976852449
1.972,0.016600736223855134
1.974,0.016595054215966142
1.976,0.016589383709848277
1.978,0.016583724670633803
1.98,0.016578077063595736
1.982,0.016572440854147157
1.984,0.016566816007840483
1.986,0.01656120249036681
1.988,0.016555600267555162
1.99,0.01655000930537184
1.992,0.016544429569919705
1.994,0.016538861027437513
1.996,0.016533303644299228
1.998,0.01652775738701335
2.,0.016522222222222223
2.002,0.016516698116701405
2.004,0.016511185037358954
2.006,0.01650568295123483
2.008,0.016500191825500173
2.01,0.016494711627456696
2.012,0.016489242324536014
2.014,0.01648378388429903
2.016,0.01647833627443524
2.018,0.016472899462762158
2.02,0.016467473417224623
2.022,0.016462058105894233
