c,Err_c
0.01,0.10100288230558917
0.060000000000000005,0.017674247783984635
0.11,0.010103664720880921
0.16000000000000003,0.007268402321031273
0.21000000000000002,0.005786423138375051
0.26,0.004877255371870028
0.31000000000000005,0.004263956371522587
0.36000000000000004,0.0038234398186998172
0.41000000000000003,0.0034926610227824007
0.46,0.003235985691309495
0.51,0.0030317535222269725
0.56,0.002866039858885994
0.6100000000000001,0.002729485374735433
0.66,0.0026155668042480416
0.7100000000000001,0.00251959834653265
0.76,0.0024381272485741456
0.81,0.002368553244232965
0.8600000000000001,0.0023088807453881233
0.91,0.002257552727047017
0.9600000000000001,0.002213336522411122
1.01,0.0021752435394813523
1.06,0.0021424716988297844
1.11,0.0021143634283076564
1.1600000000000001,0.002090374520862766
1.2100000000000002,0.002070050713302747
1.26,0.0020530098413418887
1.31,0.002038928081118869
1.36,0.002027529225546978
1.4100000000000001,0.002018576242190486
1.4600000000000002,0.002011864565742392
1.51,0.002007216723056471
1.56,0.0020044779917735337
1.61,0.002003512867855653
1.6600000000000001,0.00200420217148211
1.7100000000000002,0.0020064406606533905
1.76,0.0020101350515432494
1.81,0.0020152023669487416
1.86,0.002021568551102928
1.9100000000000001,0.0020291673020420885
1.9600000000000002,0.002037939082680746
2.01,0.0020478302794775657
2.06,0.0020587924836173548
2.11,0.002070781874387808
2.1599999999999997,0.002083758688192438
2.21,0.002097686759638103
2.26,0.0021125331235360588
2.31,0.0021282676685873397
2.36,0.002144862835088216
2.41,0.002162293350262997
2.46,0.0021805359958708354
2.51,0.002199569403586933
2.56,0.0022193738743606314
2.61,0.0022399312185355
2.66,0.0022612246139997096
2.71,0.002283238480038249
2.76,0.0023059583648958252
2.81,0.002329370845342931
2.86,0.0023534634367761574
2.91,0.002378224512586121
2.96,0.002403643231696369
3.01,0.0024297094733247825
3.06,0.002456413778139567
3.11,0.0024837472950916114
3.16,0.002511701733294237
3.21,0.002540269318399201
3.26,0.0025694427529876288
3.31,0.0025992151805502217
3.36,0.0026295801526837665
3.41,0.002660531599172729
3.46,0.0026920638006651524
3.51,0.0027241713636840708
3.56,0.0027568491977441856
3.61,0.002790092494370023
3.66,0.002823896707834122
3.71,0.0028582575374528013
3.76,0.0028931709112936257
3.81,0.002928632971166576
3.86,0.0029646400587813263
3.91,0.003001188702966744
3.96,0.003038275607857466
4.01,0.003075897641966221
4.06,0.0031140518280618756
4.11,0.003152735333786469
4.16,0.003191945462950225
4.21,0.0032316796474452744
4.26,0.003271935439729213
4.31,0.0033127105058327355
4.36,0.00335400261884665
4.41,0.00339580965285398
4.46,0.003438129577268678
4.51,0.0034809604515507477
4.56,0.0035243004202710256
4.61,0.003568147708494589
4.66,0.003612500617463659
4.71,0.003657357520552391
4.76,0.0037027168594811173
4.8100000000000005,0.0037485771407620373
4.86,0.003794936932367756
4.91,0.003841794860601162
4.96,0.003889149607155786
5.01,0.003936999906351482
5.0600000000000005,0.0039853445425356805
5.11,0.0040341823476341175
5.16,0.004083512198846935
5.21,0.004133333016475775
5.26,0.00418364376187535
5.3100000000000005,0.0042344434355211045
5.36,0.004285731075183869
5.41,0.0043375057542058655
5.46,0.004389766579874633
5.51,0.004442512691879889
5.5600000000000005,0.00449574326085837
5.61,0.004549457487014203
5.66,0.0046036545988130135
5.71,0.004658333851743498
5.76,0.004713494527148051
5.8100000000000005,0.004769135931105081
5.86,0.004825257393378414
5.91,0.004881858266412301
5.96,0.004938937924383382
6.01,0.004996495762291143
6.0600000000000005,0.005054531195104742
6.11,0.005113043656943085
6.16,0.005172032600297966
6.21,0.005231497495293768
6.26,0.00529143782898563
6.3100000000000005,0.005351853104685265
6.36,0.0054127428413252065
6.41,0.005474106572846882
6.46,0.005535943847621724
6.51,0.005598254227896045
6.5600000000000005,0.0056610372892623734
6.61,0.005724292620156283
6.66,0.005788019821369863
6.71,0.005852218505597364
6.76,0.005916888296989912
6.8100000000000005,0.005982028830738059
6.86,0.006047639752668108
6.91,0.006113720718857802
6.96,0.00618027139526781
7.01,0.006247291457388284
7.0600000000000005,0.006314780589904504
7.11,0.006382738486369339
7.16,0.006451164848897707
7.21,0.006520059387867747
7.26,0.006589421821634974
7.3100000000000005,0.006659251876260206
7.36,0.006729549285251826
7.41,0.006800313789307687
7.46,0.0068715451360802675
7.51,0.006943243079939555
7.5600000000000005,0.00701540738175577
7.61,0.007088037808684147
7.66,0.007161134133960058
7.71,0.00723469613669869
7.76,0.007308723601710355
7.8100000000000005,0.00738321631931645
7.86,0.007458174085171816
7.91,0.007533596700100095
7.96,0.007609483969929361
8.01,0.007685835705336061
8.06,0.007762651721692527
8.11,0.007839931838927157
8.16,0.007917675881379834
8.21,0.007995883677671756
8.26,0.008074555060571451
8.31,0.008153689866874937
8.36,0.008233287937281893
8.41,0.008313349116277645
8.46,0.008393873252029255
8.51,0.008474860196266067
8.56,0.008556309804191146
8.61,0.00863822193435842
8.66,0.008720596448599408
8.71,0.008803433211913687
8.76,0.00888673209238367
8.81,0.008970492961084625
8.86,0.009054715692008525
8.91,0.009139400161967022
8.96,0.009224546250529424
9.01,0.009310153839934472
9.06,0.009396222815018973
9.11,0.009482753063153142
9.16,0.009569744474162117
9.21,0.00965719694026676
9.26,0.009745110356012185
9.31,0.009833484618211721
9.36,0.009922319625882485
9.41,0.010011615280191772
9.46,0.010101371484387955
9.51,0.010191588143761931
9.56,0.010282265165585192
9.610000000000001,0.010373402459055945
9.66,0.010464999935251103
9.71,0.010557057507084047
9.76,0.010649575089253651
9.81,0.01074255259818858
9.860000000000001,0.01083598995202475
