x,Err_x
1.6026449169537453,43.46589083594717
1.636970354296957,43.403423194688244
1.6722122350238564,43.35353932838821
1.7084077575299939,43.3165660067471
1.745596160997341,43.29286260596421
1.783818867292976,43.28282341116432
1.8231196348744412,43.28688016444276
1.8635447259039455,43.305504885638065
1.9051430879132307,43.33921299655051
1.9479665515189253,43.38856678346095
1.9920700458675535,43.45417923756236
2.037511833693201,43.53671831838807
2.084353768102887,43.636911691640606
2.1326615734694507,43.755552000130386
2.182505153114407,43.89350273500304
2.2339589268098314,44.05170478427455
2.287102201526187,44.23118374715147
2.3420195793106156,44.43305811599339
2.3988014067077232,44.6585484434289
2.4575442707444,44.908987630510715
2.518351547206099,45.185832493404426
2.5813340077515514,45.49067679160641
2.646610493366675,45.82526593084525
2.7143086627715918,46.19151358961069
2.7845658256970127,46.59152056084284
2.857529872474582,47.02759615115418
2.9333603131840227,47.50228254084766
3.012229441722763,48.01838258115813
3.094323642676901,48.57899159337192
3.179844861857829,49.18753384124813
3.269012264927026,49.84780447785592
3.362064112787181,50.564017926101656
3.4592598875265255,51.34086384586242
3.5608827088586534,52.18357207874851
3.6672420884471553,53.0979882555825
3.77867707854992,54.09066211651717
3.895559882454282,55.16895104855123
4.018300007698456,56.34114191506414
4.147349059727962,57.61659496976155
4.28320629424179,59.00591455641774
4.426425072114369,60.52115245371223
4.5776203928339365,62.17605120829649
4.737477722716704,63.986336712988496
4.906763385175905,65.97007177177326
5.086336845296749,68.14808564237701
5.277165304265502,70.5444988275048
5.480341126751415,73.18736806937824
5.6971027642528345,76.10948411231215
5.928860020888046,79.34936507861445
6.17722475074284,82.95250232266811
6.44404839966579,86.97293493952691
6.7314682406483515,91.47525599188928
7.041964745788252,96.53719138672741
7.378433355233077,102.25294632374761
7.744275042007072,108.73759224165558
8.143511677795507,116.1328815025285
8.58093450225578,124.615047183626
9.062297334463283,134.40540281106072
9.594571088890271,145.78495366424232
10.18628355637269,159.11485509742747
10.847979746038977,174.86555572330812
11.592855831994267,193.65911334428765
12.437648209341647,216.3319612527113
13.40390603951106,244.03026201673114
14.519855218683732,278.35873930793844
15.82320137315489,321.6202559145014
17.36547437372502,377.2154061071786
19.219003232235682,450.3371235930253
