n,c
188.,0.10744659144681719
189.,0.10742883919090429
190.,0.10741138560687433
191.,0.10739422603759653
192.,0.10737735592297748
193.,0.10736077079744724
194.,0.1073444662875232
195.,0.10732843810944882
196.,0.10731268206690477
197.,0.10729719404878964
198.,0.10728197002706806
199.,0.10726700605468359
200.,0.10725229826353422
201.,0.10723784286250838
202.,0.10722363613557923
203.,0.10720967443995529
204.,0.10719595420428543
205.,0.1071824719269165
206.,0.10716922417420159
207.,0.10715620757885734
208.,0.10714341883836874
209.,0.10713085471343964
210.,0.10711851202648749
211.,0.10710638766018099
212.,0.1070944785560191
213.,0.10708278171294995
214.,0.10707129418602873
215.,0.1070600130851127
216.,0.10704893557359282
217.,0.10703805886716011
218.,0.10702738023260618
219.,0.10701689698665653
220.,0.10700660649483577
221.,0.10699650617036345
222.,0.10698659347307996
223.,0.10697686590840118
224.,0.10696732102630116
225.,0.106957956420322
226.,0.10694876972660994
227.,0.10693975862297689
228.,0.10693092082798679
229.,0.10692225410006581
230.,0.10691375623663578
231.,0.10690542507327014
232.,0.1068972584828717
233.,0.10688925437487161
234.,0.10688141069444883
235.,0.10687372542176952
236.,0.10686619657124587
237.,0.10685882219081351
238.,0.10685160036122734
239.,0.10684452919537488
240.,0.10683760683760683
241.,0.10683083146308442
242.,0.10682420127714268
243.,0.1068177145146697
244.,0.10681136943950104
245.,0.10680516434382886
246.,0.10679909754762572
247.,0.10679316739808213
248.,0.10678737226905782
249.,0.10678171056054626
250.,0.10677618069815195
251.,0.10677078113258026
252.,0.10676551033913942
253.,0.10676036681725426
254.,0.10675534908999153
255.,0.10675045570359629
256.,0.10674568522703924
257.,0.10674103625157463
258.,0.10673650739030832
259.,0.10673209727777604
260.,0.10672780456953118
261.,0.10672362794174228
262.,0.10671956609079952
263.,0.10671561773293028
264.,0.10671178160382355
265.,0.1067080564582626
266.,0.10670444106976615
267.,0.1067009342302375
268.,0.10669753474962157
269.,0.1066942414555695
270.,0.10669105319311081
271.,0.10668796882433275
272.,0.10668498722806678
273.,0.10668210729958183
274.,0.10667932795028442
275.,0.10667664810742526
276.,0.10667406671381213
277.,0.10667158272752919
278.,0.10666919512166215
279.,0.10666690288402945
280.,0.10666470501691923
281.,0.10666260053683177
282.,0.10666058847422759
283.,0.10665866787328077
284.,0.10665683779163752
285.,0.10665509730017987
286.,0.1066534454827942
287.,0.10665188143614479
288.,0.10665040426945188
289.,0.10664901310427456
290.,0.10664770707429791
291.,0.10664648532512475
292.,0.10664534701407154
293.,0.1066442913099685
294.,0.10664331739296379
295.,0.1066424244543317
296.,0.1066416116962847
297.,0.1066408783317893
298.,0.10664022358438566
299.,0.1066396466880107
300.,0.10663914688682491
301.,0.10663872343504245
302.,0.10663837559676476
303.,0.10663810264581738
304.,0.10663790386559005
305.,0.10663777854887987
306.,0.10663772599773766
307.,0.10663774552331717
308.,0.10663783644572737
309.,0.10663799809388758
310.,0.10663822980538523
311.,0.1066385309263367
312.,0.10663890081125046
