c,<n>/kpt
0.001,0.00009999000099990002
0.011,0.0010987913295375086
0.021,0.0020955992415926557
0.031,0.0030904196989333067
0.041,0.004083258639577732
0.051000000000000004,0.005074121977912645
0.061,0.006063015604810655
0.07100000000000001,0.007049945387746996
0.081,0.008034917170915585
0.091,0.009017936775344366
0.101,0.00999900999901
0.111,0.010978142616951833
0.121,0.011955340381385238
0.131,0.012930609021814234
0.14100000000000001,0.01390395424514348
0.151,0.014875381735789579
0.161,0.015844897155791755
0.171,0.01681250614492184
0.181,0.017778214320793635
0.191,0.018742027278971642
0.201,0.01970395059307911
0.211,0.020663989814905498
0.221,0.021622150474513258
0.231,0.022578438080344057
0.241,0.023532858119324287
0.251,0.024485416056970057
0.261,0.025436117337491473
0.271,0.026384967383896413
0.281,0.027331971598093575
0.291,0.028277135360995045
0.301,0.029220464032618187
0.311,0.03016196295218699
0.321,0.03110163743823273
0.331,0.032039492788694224
0.341,0.032975534281017314
0.35100000000000003,0.0339097671722539
0.361,0.03484219669916031
0.371,0.03577282807829525
0.381,0.03670166650611694
0.391,0.03762871715907998
0.401,0.03855398519373138
0.41100000000000003,0.03947747574680627
0.421,0.04039919393532291
0.431,0.04131914485667722
0.441,0.042237333588736714
0.451,0.04315376518993399
0.461,0.04406844469935953
0.47100000000000003,0.04498137713685418
0.481,0.04589256750310085
0.491,0.04680202077971596
0.501,0.04770974192934006
0.511,0.04861573589572829
0.521,0.04952000760383994
0.531,0.050422561959927836
0.541,0.05132340385162698
0.551,0.052222538148042855
0.561,0.05311996969983904
0.5710000000000001,0.05401570333932459
0.581,0.05490974388054059
0.591,0.055802096119346625
0.601,0.05669276483350627
0.611,0.0575817547827726
0.621,0.058469070708972795
0.631,0.05935471733609257
0.641,0.06023869937035993
0.651,0.06112102150032862
0.661,0.06200168839696089
0.671,0.06288070471371007
0.681,0.06375807508660238
0.6910000000000001,0.0646338041343186
0.7010000000000001,0.06550789645827494
0.711,0.06638035664270377
0.721,0.06725118925473371
0.731,0.06812039884446928
0.741,0.06898798994507029
0.751,0.06985396707283044
0.761,0.07071833472725583
0.771,0.07158109739114289
0.781,0.07244225953065579
0.791,0.07330182559540359
0.801,0.07415980001851681
0.811,0.07501618721672372
0.8210000000000001,0.07587099159042603
0.8310000000000001,0.07672421752377437
0.841,0.0775758693847431
0.851,0.07842595152520505
0.861,0.07927446828100543
0.871,0.0801214239720357
0.881,0.08096682290230678
0.891,0.08181066936002204
0.901,0.08265296761764976
0.911,0.08349372193199524
0.921,0.08433293654427251
0.931,0.08517061568017566
0.9410000000000001,0.08600676354994974
0.9510000000000001,0.08684138434846134
0.961,0.08767448225526868
0.971,0.08850606143469147
0.981,0.08933612603588015
0.991,0.0901646801928851
1.001,0.09099172802472501
1.011,0.09181727363545544
1.021,0.09264132111423645
1.031,0.09346387453540024
1.041,0.09428493795851824
1.051,0.09510451542846801
1.061,0.09592261097549949
1.071,0.09673922861530124
1.081,0.09755437234906596
1.091,0.09836804616355604
1.101,0.09918025403116836
1.111,0.0999909999099991
1.121,0.10080028774390791
1.131,0.10160812146258198
1.141,0.1024145049815995
1.151,0.10321944220249307
1.1609999999999998,0.10402293701281247
1.1709999999999998,0.10482499328618744
1.1809999999999998,0.10562561488238975
1.1909999999999998,0.10642480564739523
1.2009999999999998,0.10722256941344524
1.2109999999999999,0.10801890999910801
1.2209999999999999,0.10881383120933961
1.2309999999999999,0.10960733683554447
1.2409999999999999,0.11039943065563562
1.251,0.11119011643409474
1.261,0.11197939792203178
1.271,0.11276727885724425
1.281,0.11355376296427622
1.291,0.11433885395447703
1.301,0.11512255552605961
1.311,0.11590487136415879
1.321,0.11668580514088862
1.331,0.11746536051540023
1.341,0.11824354113393881
1.351,0.11902035062990045
1.361,0.11979579262388876
1.371,0.120569870723771
1.381,0.12134258852473419
1.391,0.1221139496093407
1.401,0.12288395754758358
1.4109999999999998,0.12365261589694154
1.4209999999999998,0.12441992820243411
1.4309999999999998,0.1251858979966757
1.4409999999999998,0.12595052879993007
1.4509999999999998,0.12671382412016416
1.4609999999999999,0.1274757874531018
1.4709999999999999,0.12823642228227702
1.4809999999999999,0.12899573207908718
1.4909999999999999,0.12975372030284568
1.501,0.1305103904008347
1.511,0.13126574580835723
1.521,0.13201978994878918
1.531,0.1327725262336311
1.541,0.13352395806255954
1.551,0.1342740888234785
1.561,0.13502292189256987
1.571,0.13577046063434448
1.581,0.13651670840169242
1.591,0.13726166853593305
1.601,0.13800534436686493
1.611,0.13874773921281544
1.621,0.13948885638069014
1.631,0.14022869916602185
1.641,0.14096727085301952
1.651,0.14170457471461678
1.661,0.14244061401252037
1.6709999999999998,0.14317539199725815
1.6809999999999998,0.14390891190822705
1.6909999999999998,0.1446411769737405
1.7009999999999998,0.14537219041107596
1.7109999999999999,0.14610195542652207
1.7209999999999999,0.1468304752154253
1.7309999999999999,0.1475577529622368
1.7409999999999999,0.14828379184055873
1.751,0.14900859501319036
1.761,0.14973216563217415
1.771,0.1504545068388412
1.781,0.15117562176385707
1.791,0.15189551352726655
1.801,0.15261418523853912
1.811,0.15333163999661334
1.821,0.15404788088994165
1.831,0.15476291099653453
1.841,0.15547673338400475
1.851,0.156189351109611
1.861,0.15690076722030186
1.871,0.15761098475275884
1.881,0.15832000673343996
1.891,0.15902783617862248
1.901,0.15973447609444588
1.911,0.1604399294769541
1.9209999999999998,0.16114419931213825
1.9309999999999998,0.16184728857597852
1.9409999999999998,0.16254920023448624
1.9509999999999998,0.16324993724374526
1.9609999999999999,0.16394950254995402
1.9709999999999999,0.1646478990894662
1.9809999999999999,0.1653451297888323
1.9909999999999999,0.1660411975648403
2.001,0.1667361053245563
2.011,0.16742985596536508
2.021,0.16812245237501042
2.031,0.16881389743163497
2.041,0.1695041940038203
2.0509999999999997,0.1701933449506265
2.061,0.17088135312163172
2.0709999999999997,0.17156822135697125
2.081,0.17225395248737688
2.0909999999999997,0.1729385493342155
2.101,0.17362201470952815
2.1109999999999998,0.17430435141606804
2.121,0.17498556224733935
2.131,0.17566564998763498
2.141,0.1763446174120748
2.151,0.17702246728664306
2.161,0.17769920236822634
2.171,0.17837482540465038
2.181,0.17904933913471802
2.191,0.17972274628824542
2.201,0.18039504958609953
2.211,0.1810662517402342
2.221,0.18173635545372724
2.231,0.18240536342081592
2.241,0.1830732783269341
2.251,0.18374010284874703
2.261,0.1844058396541881
2.271,0.18507049140249365
2.281,0.1857340607442391
2.291,0.18639655032137337
2.301,0.18705796276725473
2.311,0.18771830070668505
2.3209999999999997,0.18837756675594514
2.331,0.18903576352282864
2.3409999999999997,0.1896928936066769
2.351,0.19034895959841308
2.3609999999999998,0.19100396408057602
2.371,0.1916579096273543
2.381,0.19231079880462
2.391,0.19296263416996207
2.401,0.19361341827271994
2.411,0.19426315365401658
2.421,0.19491184284679172
2.431,0.1955594883758346
2.441,0.1962060927578169
2.451,0.1968516585013252
2.461,0.1974961881068935
2.471,0.19813968406703553
2.481,0.19878214886627674
2.491,0.19942358498118645
2.501,0.20006399488040955
2.511,0.20070338102469829
2.521,0.20134174586694353
2.531,0.20197909185220653
2.541,0.20261542141774977
2.551,0.20325073699306828
2.561,0.2038850409999204
2.5709999999999997,0.20451833585235862
2.581,0.2051506239567602
2.5909999999999997,0.20578190771185764
2.601,0.20641218950876913
2.6109999999999998,0.2070414717310285
2.621,0.20766975675461535
2.631,0.20829704694798507
2.641,0.20892334467209875
2.651,0.20954865228045216
2.661,0.2101729721191059
2.671,0.2107963065267145
2.681,0.21141865783455566
2.691,0.212040028366559
2.701,0.21266042043933547
2.711,0.21327983636220593
2.721,0.21389827843722978
2.731,0.21451574895923337
2.741,0.21513225021583865
2.751,0.21574778448749116
2.761,0.21636235404748844
2.771,0.21697596116200768
2.781,0.2175886080901338
2.791,0.2182002970838871
2.801,0.21881103038825095
2.811,0.21942081024119903
2.8209999999999997,0.22002963887372276
2.831,0.2206375185098589
2.8409999999999997,0.22124445136671597
2.851,0.22185043965450163
2.8609999999999998,0.22245548557654923
2.871,0.223059591329345
2.881,0.22366275910255415
2.891,0.22426499107904743
2.901,0.2248662894349275
2.911,0.22546665633955543
2.921,0.2260660939555762
2.931,0.2266646044389452
2.941,0.22726218993895372
2.951,0.22785885259825497
2.961,0.22845459455288944
2.971,0.22904941793231057
2.981,0.22964332485940986
2.991,0.23023631745054268
3.001,0.23082839781555264
3.011,0.2314195680577973
3.021,0.2320098302741725
3.031,0.23259918655513775
3.041,0.2331876389847404
3.051,0.2337751896406406
3.061,0.2343618405941352
3.071,0.23494759391018283
3.081,0.23553245164742753
3.0909999999999997,0.23611641585822318
3.101,0.23669948858865736
3.1109999999999998,0.23728167187857527
3.121,0.23786296776160354
3.131,0.23844337826517403
3.141,0.23902290541054716
3.151,0.23960155121283555
3.161,0.2401793176810273
3.171,0.24075620681800927
3.181,0.24133222062059026
3.191,0.2419073610795239
3.201,0.2424816301795319
3.211,0.24305502989932634
3.221,0.24362756221163298
3.231,0.24419922908321368
3.241,0.24477003247488863
3.251,0.24533997434155916
3.261,0.24590905663222987
3.271,0.24647728129003088
3.281,0.24704465025224007
3.291,0.24761116545030473
3.301,0.24817682880986394
3.311,0.24874164225077006
3.321,0.24930560768711058
3.331,0.2498687270272298
3.3409999999999997,0.2504310021737501
3.351,0.25099243502359375
3.3609999999999998,0.2515530274680039
3.371,0.25211278139256604
3.381,0.2526716986772289
3.391,0.25322978119632594
3.401,0.2537870308185956
3.411,0.2543434494072031
3.421,0.25489903881976
3.431,0.2554538009083464
3.441,0.25600773751952977
3.451,0.25656085049438704
3.461,0.2571131416685239
3.471,0.25766461287209563
3.481,0.25821526592982713
3.491,0.2587651026610333
3.501,0.25931412487963856
3.511,0.25986233439419737
3.521,0.2604097330079136
