c,Err_c
0.19,0.7742896601875976
0.192,0.7675414910627061
0.194,0.7609326069094632
0.196,0.7544587441471001
0.198,0.7481158114607458
0.2,0.7418998811881186
0.202,0.7358071812179194
0.20400000000000001,0.7298340873647833
0.20600000000000002,0.7239771161884077
0.20800000000000002,0.7182329182269609
0.21000000000000002,0.712598271617162
0.212,0.7070700760754718
0.214,0.7016453472168042
0.216,0.696321211188853
0.218,0.6910948996017806
0.22,0.6859637447344733
0.222,0.6809251749999115
0.224,0.6759767106534654
0.226,0.671115959729081
0.228,0.6663406141893348
0.23,0.6616484462763662
0.232,0.6570373050515534
0.234,0.6525051131126339
0.23600000000000002,0.6480498634777646
0.23800000000000002,0.6436696166266742
0.24000000000000002,0.6393624976897694
0.242,0.6351266937766143
0.244,0.6309604514358056
0.246,0.626862074238751
0.248,0.6228299204803586
0.25,0.6188624009900991
0.252,0.6149579770473049
0.254,0.6111151583949481
0.256,0.6073325013465354
0.258,0.6036086069810427
0.26,0.5999421194211731
0.262,0.5963317241904618
0.264,0.5927761466450648
0.266,0.5892741504762896
0.268,0.5858245362801833
0.27,0.5824261401906856
0.272,0.5790778325730929
0.274,0.5757785167747349
0.276,0.5725271279299755
0.278,0.5693226318167959
0.28,0.5661640237623767
0.28200000000000003,0.5630503275952532
0.28400000000000003,0.559980594641752
0.28600000000000003,0.5569539027645232
0.28800000000000003,0.553969355441144
0.29000000000000004,0.5510260808808474
0.292,0.5481232311775401
0.294,0.5452599814974068
0.296,0.5424355292994378
0.298,0.5396490935873482
0.3,0.5368999141914192
0.302,0.5341872510788802
0.304,0.5315103836915067
0.306,0.5288686103091956
0.308,0.5262612474383442
0.31,0.5236876292238903
0.312,0.5211471068839808
0.314,0.5186390481662358
0.316,0.5161628368246646
0.318,0.513717872116321
0.32,0.5113035683168322
0.322,0.5089193542539816
0.324,0.5065646728585749
0.326,0.504238980731823
0.328,0.5019417477285679
0.33,0.49967245655565556
0.332,0.4974306023848263
0.334,0.4952156924795161
0.336,0.49302724583498414
0.338,0.490864792831215
0.34,0.4887278748980775
0.342,0.4866160441922294
0.34400000000000003,0.4845288632852873
0.34600000000000003,0.482465904862817
0.34800000000000003,0.48042675143370883
0.35000000000000003,0.4784109950495049
0.35200000000000004,0.47641823703330327
0.354,0.4744480877178497
0.356,0.4725001661924579
0.358,0.4705741000584106
0.36,0.4686695251925193
0.362,0.4667860855185163
0.364,0.46492343278598647
0.366,0.46308122635654436
0.368,0.4612591329969862
0.37,0.45945682667915505
0.372,0.4576739883862446
0.374,0.4559103059253462
0.376,0.4541654737459449
0.378,0.4524391927642098
0.38,0.45073117019280856
0.382,0.44904111937608227
0.384,0.447368759630363
0.386,0.44571381608926236
0.388,0.4440760195537414
0.39,0.4424551063467882
0.392,0.44085081817255956
0.394,0.43926290197979645
0.396,0.4376911098293834
0.398,0.4361351987659089
0.4,0.4345949306930688
0.402,0.4330700722527952
0.404,0.4315603947079697
0.406,0.4300656738286101
0.40800000000000003,0.4285856897814019
0.41000000000000003,0.42712022702245805
0.41200000000000003,0.4256690741932136
0.41400000000000003,0.4242320240193237
0.41600000000000004,0.4228088732124908
0.41800000000000004,0.42139942237510075
0.42,0.4200034759075908
0.422,0.4186208419184461
0.424,0.41725133213674626
0.426,0.415894761827174
0.428,0.41455094970741135
0.43,0.4132197178678327
0.432,0.41190089169343586
0.434,0.41059429978792733
0.436,0.4092997738998995
0.438,0.4080171488510336
0.44,0.4067462624662476
0.442,0.4054869555057566
0.444,0.4042390715989655
0.446,0.403002457180127
0.448,0.40177696142574254
0.45,0.40056243619362036
0.452,0.39935873596355104
0.454,0.3981657177795614
0.456,0.3969832411936771
0.458,0.39581116821116386
0.46,0.3946493632371935
